network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_63,Ant621,69,0.12264105547319135,0.004662938097041048,48,90,2605,0.6504369538077404,0.27452269223927833,18.0,621.0,255.63299999999998,190.0,0.0,C,C,C,N,1.36364,0.818182,0.454545,538.81818,346.09091,153.63636,11.36
Network_63,Ant356,54,0.097920194902767,0.0022633732686103253,48,90,2605,0.6504369538077404,0.27452269223927833,18.0,356.0,183.199,40.0,0.0,N,N,N,N,51.0,0.363636,0.909091,601.09091,67.272727,18.818182,26.45
Network_63,Ant227,69,0.12108793679084334,0.005725116062156814,48,90,2605,0.6504369538077404,0.27452269223927833,18.0,227.0,162.78799999999998,78.0,0.0,C,C,C,C,17.9091,70.3636,0.545455,387.54545,219.72727000000003,125.63636000000001,1.545
Network_63,Ant114,54,0.0966718533215873,0.0024173358309275595,48,90,2605,0.6504369538077404,0.27452269223927833,18.0,114.0,144.81,57.0,0.0,N,N,C, ,560.182,0.0909091,88.8182,400.36364,74.727273,15.818182,3.455
Network_63,Ant112,65,0.10545630773909546,0.011999596982396776,48,90,2605,0.6504369538077404,0.27452269223927833,18.0,112.0,139.517,50.0,0.0,N,C,F, ,160.273,0.181818,0.454545,361.90909,165.27273,67.636364,0.7273
Network_63,Ant195,74,0.13093324511290577,0.005412274740973443,48,90,2605,0.6504369538077404,0.27452269223927833,18.0,195.0,223.081,176.0,0.0,C,C,C,C,3.27273,136.0,0.272727,291.27272999999997,375.09091,267.81818,0.6364
Network_63,Ant518,66,0.11570471143267741,0.005217279032438243,48,90,2605,0.6504369538077404,0.27452269223927833,18.0,518.0,167.69299999999998,85.0,0.0,C,C,C, ,16.7273,2.63636,1.36364,248.72727000000003,212.90909,139.63636,0.4545
Network_63,Ant492,50,0.09315428211348152,0.0009725416207964938,48,90,2605,0.6504369538077404,0.27452269223927833,18.0,492.0,196.987,197.0,0.0,N,N,N,N,1.54545,0.0909091,0.909091,541.63636,95.818182,19.545455,28.73
Network_63,Ant324,64,0.1161366362563753,0.002643404973930932,48,90,2605,0.6504369538077404,0.27452269223927833,18.0,324.0,129.634,50.0,0.0,N,N,C,C,474.727,0.363636,0.545455,324.45455,108.18182,56.81818199999999,2.545
Network_63,Ant650,67,0.11918932016807048,0.00394863014321362,48,90,2605,0.6504369538077404,0.27452269223927833,,,,,,,,,,,,,,,,
Network_63,Ant556,67,0.12043370328916758,0.0028702897853367716,48,90,2605,0.6504369538077404,0.27452269223927833,18.0,556.0,154.616,64.0,0.0,N,N,N,N,65.2727,0.363636,2.0,436.63635999999997,58.454544999999996,17.909091,7.727
