network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX,Group,T,M,N,P,SCI,SCIw,ave_agg,male_age,ave_ramting,std_T,std_M,std_N,std_P,std_SCI,std_SCIw,std_ave_agg,std_male_age,std_ave_remating
Network_716,B2M,3,0.1840301233725489,0.020121570895564704,2,20,34,0.17894736842105263,0.07301311728395063,MALE,18.0,1.0,3.0,2.0,0.166666667,4.0,5.1428571430000005,2.333333333,1.0,1.0,0.41666666700000005,0.882352941,0.9539432179999999,0.7942845140000001,1.067937428,0.568024524,-0.436148366,-0.737864787,-5.962437779
Network_716,19F,3,0.17076088265679323,0.035911749069643804,2,20,34,0.17894736842105263,0.07301311728395063,FEMALE,,,,,,,,,,,,,,,,,,,
Network_716,C6M,8,0.40413300278807607,0.33330034115637835,3,20,34,0.17894736842105263,0.07301311728395063,MALE,18.0,1.0,11.0,4.3636363639999995,0.020833333,5.5898366610000005,5.480889622,8.0,3.0,3.1818181819999998,0.208333333,1.71875,0.9239780559999999,0.130221958,0.9174600279999999,0.594167253,0.265544186,0.048100153,-5.13365388
Network_716,41M,3,0.14118725336292534,0.0368799887762736,2,20,34,0.17894736842105263,0.07301311728395063,MALE,18.0,1.0,3.0,2.666666667,0.125,3.0,4.285714286,22.0,5.0,1.0,0.41666666700000005,0.882352941,1.27192429,0.595713385,0.8009530709999999,0.426018393,1.5432942159999998,1.370320319,-5.962437779
Network_716,408M,6,0.33460550060157546,0.10937293748181261,3,20,34,0.17894736842105263,0.07301311728395063,MALE,18.0,2.0,6.0,3.0,0.111111111,3.130434783,2.904899135,28.22222222,3.0,2.333333333,0.833333333,1.764705882,1.430914826,0.5295230089999999,0.835777118,0.44454093200000006,2.169558536,0.316227766,-4.646651034
Network_716,23F,2,0.17295889936162345,0.00942340873971421,2,20,34,0.17894736842105263,0.07301311728395063,FEMALE,,,,,,,,,,,,,,,,,,,
Network_716,53M,1,0.05707210594522768,0.0,1,20,34,0.17894736842105263,0.07301311728395063,MALE,18.0,0.0,1.0,1.0,0.0,5.0,17.0,0.333333333,5.0,1.0,0.0,0.294117647,0.47697160899999996,0.0,1.334921785,0.710030655,-0.637447611,1.370320319,-5.962437779
Network_716,26F,5,0.24376520830605972,0.23873979811802307,3,20,34,0.17894736842105263,0.07301311728395063,FEMALE,,,,,,,,,,,,,,,,,,,
Network_716,B20M,3,0.17867615002360676,0.04720744798144178,3,20,34,0.17894736842105263,0.07301311728395063,MALE,18.0,1.0,3.0,2.666666667,0.125,4.285714286,8.559440559,0.222222222,1.0,1.0,0.41666666700000005,0.882352941,1.27192429,0.595713385,1.144218673,0.608597704,-0.6486309029999999,-0.737864787,-5.962437779
Network_716,B4M,1,0.0570721059452277,0.0,1,20,34,0.17894736842105263,0.07301311728395063,MALE,18.0,0.0,1.0,1.0,0.0,5.0,17.0,3.0,1.0,1.0,0.0,0.294117647,0.47697160899999996,0.0,1.334921785,0.710030655,-0.369048617,-0.737864787,-5.962437779
Network_716,C5M,7,0.34421159314126204,0.22639269246596389,3,20,34,0.17894736842105263,0.07301311728395063,MALE,18.0,9.0,9.0,3.777777778,0.264705882,4.510739857,3.765352727,9.111111111,3.0,2.222222222,2.368421053,1.5789473680000001,1.0051029390000001,1.6214308240000002,0.8790085129999999,0.7087404070000001,0.941468945,0.369274473,-6.387115168999999
Network_716,50F,3,0.20076263382963946,0.025714246766878352,3,20,34,0.17894736842105263,0.07301311728395063,FEMALE,,,,,,,,,,,,,,,,,,,
Network_716,35M,2,0.11829416811419484,0.010350752236717147,2,20,34,0.17894736842105263,0.07301311728395063,MALE,18.0,2.0,2.0,5.0,0.2,6.0,17.94444444,0.0,7.0,1.0,0.41666666700000005,0.3125,1.058724855,1.2501308,0.984780147,0.63776524,-0.6074777960000001,1.972106256,-6.932664694
Network_716,56F,6,0.31863006501476443,0.20011508767958713,3,20,34,0.17894736842105263,0.07301311728395063,FEMALE,,,,,,,,,,,,,,,,,,,
Network_716,66F,1,0.09461859512832935,0.0,1,20,34,0.17894736842105263,0.07301311728395063,FEMALE,,,,,,,,,,,,,,,,,,,
Network_716,70F,2,0.11364515299737077,0.02065251426706535,2,20,34,0.17894736842105263,0.07301311728395063,FEMALE,,,,,,,,,,,,,,,,,,,
Network_716,A29F,2,0.1752079484976931,0.010739052160620788,2,20,34,0.17894736842105263,0.07301311728395063,FEMALE,,,,,,,,,,,,,,,,,,,
Network_716,A31F,3,0.2535482527309867,0.02699188878239446,3,20,34,0.17894736842105263,0.07301311728395063,FEMALE,,,,,,,,,,,,,,,,,,,
Network_716,B56F,3,0.18662555950035303,0.03788355893619051,2,20,34,0.17894736842105263,0.07301311728395063,FEMALE,,,,,,,,,,,,,,,,,,,
Network_716,B64F,4,0.2966347406314437,0.06634331536292319,3,20,34,0.17894736842105263,0.07301311728395063,FEMALE,,,,,,,,,,,,,,,,,,,
