network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_209,Ant621,127,0.07966533705740111,0.0015578645994735454,94,164,10005,0.7485410743677989,0.252218456563269,78.0,621.0,207.894,204.0,0.0,F,F,F,F,2.90909,10.1818,0.363636,227.72727000000003,291.81818,676.36364,1.636
Network_209,Ant620,138,0.0878938074691471,0.001488406398932991,94,164,10005,0.7485410743677989,0.252218456563269,78.0,620.0,175.02599999999998,71.0,0.0,N,N,N,N,390.455,0.0,1.9090900000000002,994.36364,220.81817999999998,85.090909,29.18
Network_209,Ant356,133,0.08412592919082554,0.0015358116929722052,94,164,10005,0.7485410743677989,0.252218456563269,78.0,356.0,149.013,5.0,0.0,N,N,N, ,767.909,0.0,0.181818,936.72727,91.454545,23.454545,18.09
Network_209,Ant353,122,0.07719423166497473,0.0012696995422627607,94,164,10005,0.7485410743677989,0.252218456563269,78.0,353.0,166.373,176.0,0.0,C,F,F, ,34.6364,0.0,1.81818,293.0,271.81818,323.36364,1.0
Network_209,Ant118,124,0.07731674335670988,0.0015322263246107478,94,164,10005,0.7485410743677989,0.252218456563269,78.0,118.0,179.739,260.0,18.0,F,F,F,C,1.36364,14.3636,2.27273,137.54545,220.09091,616.0,0.0
Network_209,Ant540,145,0.09134410919627285,0.0019880999608260915,94,164,10005,0.7485410743677989,0.252218456563269,78.0,540.0,168.6,246.0,0.0,C, , , ,114.818,2.18182,2.45455,635.72727,319.45455,292.0,5.909
Network_209,Ant227,135,0.08505114717902125,0.0017553754957257228,94,164,10005,0.7485410743677989,0.252218456563269,78.0,227.0,177.192,64.0,0.0,N,C,F,F,50.5455,0.272727,2.18182,574.18182,299.81818,144.63636,7.636
Network_209,Ant113,147,0.09183524376472173,0.0023472042372014628,94,164,10005,0.7485410743677989,0.252218456563269,78.0,113.0,160.59,120.0,0.0,C,F,F,F,68.7273,3.72727,77.6364,366.63636,329.54545,358.72727000000003,2.0
Network_209,Ant161,133,0.08470528988939027,0.0013095994214203691,94,164,10005,0.7485410743677989,0.252218456563269,78.0,161.0,208.09599999999998,14.0,0.0,N,N,N,N,121.0,0.636364,0.818182,1056.9091,237.09091,74.0,37.09
Network_209,Ant195,143,0.09050660782072961,0.0018173153255158314,94,164,10005,0.7485410743677989,0.252218456563269,78.0,195.0,164.59599999999998,183.0,0.0,C,F,F,C,3.36364,1.63636,3.18182,373.81818,355.90909,287.27272999999997,0.4545
Network_209,Ant196,135,0.08329725893281614,0.003372945884688754,94,164,10005,0.7485410743677989,0.252218456563269,78.0,196.0,181.648,211.0,11.0,F,F,F,F,1.0,8.090910000000001,0.0,312.72727000000003,447.0,831.72727,0.3636
Network_209,Ant190,93,0.059892819864570145,0.0003375135006051738,90,164,10005,0.7485410743677989,0.252218456563269,78.0,190.0,149.482,5.0,0.0,N,N,N,N,410.63599999999997,0.0,0.0,647.09091,138.0,51.181818,8.0
Network_209,Ant198,114,0.07034650214331162,0.001683136211672323,94,164,10005,0.7485410743677989,0.252218456563269,78.0,198.0,160.112,183.0,26.0,F, , , ,7.090910000000001,21.4545,3.18182,131.36364,196.18182,520.18182,0.0
Network_209,Ant929,131,0.08372841402793847,0.0012800971543183298,94,164,10005,0.7485410743677989,0.252218456563269,78.0,929.0,171.71200000000002,40.0,0.0,N,N,N,N,247.545,0.0,0.0,802.18182,250.18182000000002,101.72726999999999,6.909
