network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_869,V1,2,0.03627726965200967,0.0,2,15,72,0.6857142857142857,-0.028753462603878094
Network_869,V2,0,1.6653345369377348e-16,0.0,0,15,72,0.6857142857142857,-0.028753462603878094
Network_869,V3,5,0.10856714459199696,0.016483516483516484,4,15,72,0.6857142857142857,-0.028753462603878094
Network_869,V4,11,0.28350942692809405,0.0,11,15,72,0.6857142857142857,-0.028753462603878094
Network_869,V5,12,0.29245474849276376,0.02197802197802198,11,15,72,0.6857142857142857,-0.028753462603878094
Network_869,V6,11,0.2835094269280942,0.0,11,15,72,0.6857142857142857,-0.028753462603878094
Network_869,V7,11,0.28350942692809405,0.0,11,15,72,0.6857142857142857,-0.028753462603878094
Network_869,V8,11,0.2835094269280941,0.0,11,15,72,0.6857142857142857,-0.028753462603878094
Network_869,V9,11,0.28350942692809417,0.0,11,15,72,0.6857142857142857,-0.028753462603878094
Network_869,V10,11,0.2835094269280941,0.0,11,15,72,0.6857142857142857,-0.028753462603878094
Network_869,V11,11,0.28350942692809444,0.0,11,15,72,0.6857142857142857,-0.028753462603878094
Network_869,V12,12,0.2924547484927638,0.02197802197802198,11,15,72,0.6857142857142857,-0.028753462603878094
Network_869,V13,12,0.2924547484927638,0.02197802197802198,11,15,72,0.6857142857142857,-0.028753462603878094
Network_869,V14,11,0.2835094269280943,0.0,11,15,72,0.6857142857142857,-0.028753462603878094
Network_869,V15,13,0.29544379129889986,0.1263736263736264,11,15,72,0.6857142857142857,-0.028753462603878094
