network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX
Network_670,12F,1,-3.696546661095267e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,13F,2,-7.283916625906862e-17,0.002652519893899204,1,118,114,0.016514558887440245,,FEMALE
Network_670,10M,2,-7.420633769588096e-17,0.0029472443265546712,1,118,114,0.016514558887440245,,MALE
Network_670,14F,3,-2.2514812725212862e-17,0.003389330975537872,1,118,114,0.016514558887440245,,FEMALE
Network_670,11M,1,-2.436333585213703e-17,0.0,1,118,114,0.016514558887440245,,MALE
Network_670,12M,3,1.348063332650528e-17,0.0022104332449160036,1,118,114,0.016514558887440245,,MALE
Network_670,15F,1,-3.888948922728533e-18,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,16F,1,3.11192641939173e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,13M,2,2.23160480621083e-17,0.0002947244326554671,1,118,114,0.016514558887440245,,MALE
Network_670,17F,2,1.9165222269518402e-18,0.0002947244326554671,1,118,114,0.016514558887440245,,FEMALE
Network_670,18F,1,9.705090354382454e-18,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,14M,1,3.4216241944430357e-17,0.0,1,118,114,0.016514558887440245,,MALE
Network_670,15M,2,7.944198712208675e-18,0.00014736221632773356,1,118,114,0.016514558887440245,,MALE
Network_670,19F,1,3.319656618758916e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,20F,1,3.019563585157636e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,16M,4,-4.598618540834747e-17,0.0008841732979664014,1,118,114,0.016514558887440245,,MALE
Network_670,21F,1,1.1207012541320175e-18,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,22F,1,-3.372716152068701e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,23F,1,1.4560587486946702e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,24F,1,-5.1503967693658714e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,17M,2,-5.782567039055971e-17,7.368110816386678e-05,2,118,114,0.016514558887440245,,MALE
Network_670,25F,2,-7.410347553591025e-17,7.368110816386678e-05,2,118,114,0.016514558887440245,,FEMALE
Network_670,26F,2,-1.0863335007013204e-16,7.368110816386678e-05,2,118,114,0.016514558887440245,,FEMALE
Network_670,18M,2,-1.1554568632950768e-16,7.368110816386678e-05,2,118,114,0.016514558887440245,,MALE
Network_670,19M,5,1.6972620945194637e-16,0.00206307102858827,1,118,114,0.016514558887440245,,MALE
Network_670,27F,1,7.197191133220595e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,28F,1,7.337877566165143e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,29F,1,9.158263315928356e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,30F,2,7.795208025873988e-17,0.0007368110816386678,1,118,114,0.016514558887440245,,FEMALE
Network_670,31F,1,7.276753866986197e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,20M,1,1.1946196469677455e-17,0.0,1,118,114,0.016514558887440245,,MALE
Network_670,21M,2,7.065510530542084e-17,0.0011788977306218685,1,118,114,0.016514558887440245,,MALE
Network_670,32F,1,8.786642718891284e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,33F,2,2.1364437989841375e-16,0.00206307102858827,1,118,114,0.016514558887440245,,FEMALE
Network_670,22M,5,5.674414566081798e-16,0.004052460949012673,2,118,114,0.016514558887440245,,MALE
Network_670,34F,2,3.0817988802793385e-16,0.0008841732979664014,2,118,114,0.016514558887440245,,FEMALE
Network_670,35F,2,3.2965628937587864e-16,0.0008841732979664014,2,118,114,0.016514558887440245,,FEMALE
Network_670,36F,1,8.399009720577537e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,37F,1,1.5819529501967934e-16,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,23M,3,2.493193445933338e-16,0.0012525788387857352,2,118,114,0.016514558887440245,,MALE
Network_670,38F,1,1.6944345285105855e-16,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,24M,2,-2.0198850771952406e-17,0.0002947244326554671,1,118,114,0.016514558887440245,,MALE
Network_670,39F,2,-3.04664222111816e-17,0.0002947244326554671,1,118,114,0.016514558887440245,,FEMALE
Network_670,40F,1,-4.034859827260825e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,25M,1,-2.3769059237201212e-17,0.0,1,118,114,0.016514558887440245,,MALE
Network_670,26M,2,-5.892940537945576e-17,0.0011788977306218685,1,118,114,0.016514558887440245,,MALE
Network_670,41F,1,-2.6390140796031187e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,42F,2,-2.4133730868994603e-16,0.00206307102858827,1,118,114,0.016514558887440245,,FEMALE
Network_670,27M,4,-5.279682702433398e-16,0.0028735632183908046,2,118,114,0.016514558887440245,,MALE
Network_670,43F,2,-4.792166917484171e-16,0.0005894488653109341,2,118,114,0.016514558887440245,,FEMALE
Network_670,44F,2,-4.688170001769423e-16,0.0005894488653109341,2,118,114,0.016514558887440245,,FEMALE
Network_670,45F,2,-5.138808887726024e-16,0.0005894488653109341,2,118,114,0.016514558887440245,,FEMALE
Network_670,28M,5,-6.224966504092282e-16,0.0024314765694076037,2,118,114,0.016514558887440245,,MALE
Network_670,46F,1,-2.3783670415353335e-16,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,47F,1,-2.525688797727572e-16,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,29M,3,-1.7003569303005347e-16,0.0019157088122605363,1,118,114,0.016514558887440245,,MALE
Network_670,48F,1,-5.731151593497572e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,49F,1,-1.3695761202967237e-16,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,50F,2,-1.2593192862550274e-16,0.0022104332449160036,1,118,114,0.016514558887440245,,FEMALE
Network_670,30M,3,-1.6192652940643873e-16,0.0029472443265546712,1,118,114,0.016514558887440245,,MALE
Network_670,51F,2,-1.3488767121698547e-16,0.001031535514294135,1,118,114,0.016514558887440245,,FEMALE
Network_670,52F,2,-1.0758954921711195e-16,0.001031535514294135,1,118,114,0.016514558887440245,,FEMALE
Network_670,31M,1,-1.1417327312693305e-16,0.0,1,118,114,0.016514558887440245,,MALE
Network_670,32M,1,-4.8989892289537614e-17,0.0,1,118,114,0.016514558887440245,,MALE
Network_670,33M,3,0.32831323205589497,0.00022104332449160034,2,118,114,0.016514558887440245,,MALE
Network_670,53F,2,0.3175360739406856,0.0002947244326554672,2,118,114,0.016514558887440245,,FEMALE
Network_670,54F,2,0.31753607394068567,0.0002947244326554672,2,118,114,0.016514558887440245,,FEMALE
Network_670,55F,2,0.3175360739406856,0.0002947244326554672,2,118,114,0.016514558887440245,,FEMALE
Network_670,34M,6,0.5930248232726063,0.00412614205717654,2,118,114,0.016514558887440245,,MALE
Network_670,56F,2,0.23193336855303062,0.0011788977306218685,1,118,114,0.016514558887440245,,FEMALE
Network_670,57F,2,0.26806663144696935,0.0005157677571470675,2,118,114,0.016514558887440245,,FEMALE
Network_670,58F,2,0.2680666314469694,0.0005157677571470675,2,118,114,0.016514558887440245,,FEMALE
Network_670,35M,1,0.07993505840796788,0.0,1,118,114,0.016514558887440245,,MALE
Network_670,36M,2,0.18477653280874354,7.368110816386678e-05,2,118,114,0.016514558887440245,,MALE
Network_670,37M,2,-1.8637443882183974e-16,0.00014736221632773356,2,118,114,0.016514558887440245,,MALE
Network_670,59F,3,-2.572578005816395e-16,0.0016209843796050692,2,118,114,0.016514558887440245,,FEMALE
Network_670,60F,2,-1.7290672963324905e-16,0.0004420866489832007,2,118,114,0.016514558887440245,,FEMALE
Network_670,38M,1,-8.98520064953438e-17,0.0,1,118,114,0.016514558887440245,,MALE
Network_670,39M,3,-2.4807428122765273e-16,0.0030946065428824046,2,118,114,0.016514558887440245,,MALE
Network_670,61F,3,-1.873612155357274e-16,0.002996365065330582,2,118,114,0.016514558887440245,,FEMALE
Network_670,40M,3,-1.4975993730316903e-16,0.0009578544061302681,2,118,114,0.016514558887440245,,MALE
Network_670,62F,2,-8.84382330753438e-17,4.9120738775911185e-05,2,118,114,0.016514558887440245,,FEMALE
Network_670,63F,2,-1.112410927712267e-16,4.9120738775911185e-05,2,118,114,0.016514558887440245,,FEMALE
Network_670,41M,3,-1.1861592861613606e-16,0.0009578544061302681,2,118,114,0.016514558887440245,,MALE
Network_670,42M,2,-5.306648902373664e-18,0.0011788977306218685,1,118,114,0.016514558887440245,,MALE
Network_670,64F,1,2.395988387126679e-18,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,65F,3,-1.130497970836338e-16,0.0029472443265546712,1,118,114,0.016514558887440245,,FEMALE
Network_670,43M,1,-1.4660992725290395e-17,0.0,1,118,114,0.016514558887440245,,MALE
Network_670,44M,4,-4.044577020499545e-16,0.0031682876510462717,2,118,114,0.016514558887440245,,MALE
Network_670,66F,2,-2.816159820118804e-16,0.0004912073877591119,2,118,114,0.016514558887440245,,FEMALE
Network_670,67F,2,-1.932193244280428e-16,0.0004912073877591119,2,118,114,0.016514558887440245,,FEMALE
Network_670,68F,2,-3.0068424554734745e-16,0.0004912073877591119,2,118,114,0.016514558887440245,,FEMALE
Network_670,45M,4,-4.631711680858077e-16,0.001399941055113469,2,118,114,0.016514558887440245,,MALE
Network_670,69F,1,-1.5872719805187792e-16,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,46M,3,-6.917736737161944e-17,0.0004420866489832007,1,118,114,0.016514558887440245,,MALE
Network_670,70F,1,5.018670901607241e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,71F,1,4.352560743929679e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
Network_670,72F,1,3.936982178801058e-17,0.0,1,118,114,0.016514558887440245,,FEMALE
