network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX
Network_672,88M,4,0.11355554224443593,0.016170283978297357,3,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,94M,3,0.06723058723655997,0.024786217495560467,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,107M,2,0.05029135805655628,0.0008152938884029718,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,113M,4,0.14064695126889507,0.01408108454684691,3,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,6M,6,0.12078737086739937,0.03428004893201446,3,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,132F,2,0.0355038110912357,0.0008468522604287999,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,105M,3,0.055878501081677225,0.005390293906391525,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,33M,2,-3.3787315681749225e-18,0.00015723270440251572,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,133F,2,-2.7206132902944415e-17,0.00015723270440251572,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,38M,1,-3.631973463683329e-17,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,134F,1,0.015565307515222468,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,21M,1,3.932415431597129e-18,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,135F,1,8.299415710124847e-18,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,139F,5,0.09547057001150487,0.012913641415922477,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,23M,3,0.03893711804932625,0.003015878303600265,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,140F,1,0.03678412640573467,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,24M,5,0.08110343361980943,0.08826395706263075,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,141F,2,0.03572942501885883,0.005247831828868483,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,17M,3,0.07580069362613524,0.01421080630528079,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,142F,1,0.01523335252811403,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,57M,6,0.10677042269670724,0.1259151902354045,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,144F,1,0.02145721115082126,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,7M,4,0.06182606541155624,0.016806232605483234,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,145F,4,0.1171399570712461,0.01218975057309163,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,99M,6,0.18544650890661968,0.04249927172626602,3,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,103M,7,0.20221048179364232,0.054677281414710704,3,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,18M,5,0.06617772943637837,0.04698249483300369,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,146F,3,0.018250811438094414,0.012706511967932026,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,29M,2,0.020969956669697885,0.003558873621739598,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,58M,1,0.00366779024387144,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,5M,2,0.006290196230023001,0.01139937106918239,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,148F,4,0.030035708190786,0.037269204606903236,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,83M,6,0.11883317368384438,0.11790586159707174,3,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,84M,2,0.0182972378910431,0.0032666150610617217,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,97M,1,0.006036152301699409,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,1M,3,0.07853831251059218,0.014024060616077257,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,149F,10,0.25103760371465816,0.11408592959904616,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,59M,6,0.21913524543158094,0.06664356643898783,3,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,70M,3,0.09936501665858284,0.013674477787229852,3,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,86M,4,0.12430930171275627,0.020742558636666606,3,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,111M,4,0.16769993807748468,0.023668022544665816,3,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,150F,2,0.036169916137180416,0.0011842616492110118,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,152F,1,0.015783520495708716,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,154F,5,0.11091096373177657,0.02740204346347306,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,80M,2,0.047233603646589226,0.0006440344640083878,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,155F,9,0.14395797817821304,0.1258350366785109,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,31M,2,0.06519221449430873,0.005727160332641692,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,78M,2,0.06519221449430875,0.005727160332641692,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,117M,1,0.028930640683044642,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,156F,1,1.024304811573272e-17,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,3M,3,0.007827149479067473,0.02272012578616352,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,159F,1,0.0015729899239835695,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,161F,1,0.010250796380353068,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,165F,1,0.0015729899239836115,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,68M,6,0.07046363724644863,0.07083303563378011,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,168F,1,0.014160786336369507,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,35M,1,2.6639128355541244e-17,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,169F,1,-7.116331714322608e-18,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,170F,4,0.08265292027327856,0.06793526144671619,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,40M,1,-1.1959576064073146e-17,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,171F,1,-5.246023191663924e-18,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,174F,2,0.018025747933191512,0.005481570083388599,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,175F,4,0.08609504794771822,0.032354170428688704,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,177F,2,0.05306233507203714,0.003149358803656179,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,4M,4,0.14844800681239145,0.020101830296399975,3,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,179F,8,0.1804364759363583,0.038427512556655434,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,66M,2,0.05595349303046004,0.0023055359007769145,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,112M,3,0.1195249337061227,0.005950533339090216,3,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,180F,4,0.03580167520917009,0.04271564630165207,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,77M,2,0.021986864302653657,0.005863689987426494,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,181F,6,0.11455905984756455,0.09846512088715283,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,96M,1,0.02302246141116535,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,98M,2,0.03273396894694243,0.040559759940544615,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,182F,4,0.017898423771402407,0.020716137334656066,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,34M,3,0.018599328381652885,0.008670092502072377,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,64M,2,0.015858057938332084,0.004892245737636955,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,100M,1,0.003596972348988388,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,36M,2,0.02727382230708404,0.002102614329786673,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,185F,5,0.07360428527976436,0.01815801389909938,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,92M,3,0.06278947947797604,0.010561772977338556,3,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,187F,1,0.0007468583231197607,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,56M,3,3.830248999766334e-05,0.006374475890985331,3,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,188F,3,2.4515187098777045e-05,0.0001729559748427673,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,63M,5,4.538183696000385e-05,0.023383123689727454,3,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,65M,3,3.8302489997646055e-05,0.006374475890985331,3,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,189F,5,0.048324162787459275,0.17867220067484907,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,71M,2,0.010140214856566371,0.14528301886792452,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,89M,1,0.009711507535777023,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,190F,1,0.010250796380353049,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,193F,1,0.0007468583231197724,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,194F,5,0.1241219951829258,0.02201805953753614,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,195F,6,0.13975494988550008,0.0484292625590336,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,67M,1,0.028085975435199754,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,196F,5,0.10179960681167287,0.03610481968766929,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,28M,2,0.07563563125927561,0.004580942908435172,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,101M,2,-7.441899262858224e-18,0.00015723270440251572,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,198F,1,-3.651399899157747e-17,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,202F,3,0.02543899456121923,0.016367816466231058,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,102M,1,0.005112369736656577,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,203F,2,0.018885092968634606,0.005006312650026513,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,25M,2,0.027793912300043452,0.00618330274531542,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,204F,7,0.11941655973972631,0.07145283127021475,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,43M,2,0.02500868596491316,0.01139937106918239,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,206F,5,0.16911621218687858,0.018299476382206394,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,207F,6,0.19691196945917483,0.052312348163564275,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,208F,1,0.005025892394170263,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,37M,3,0.024637633822627233,0.004009959929196366,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,209F,4,0.04794484591699318,0.020479845815370625,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,104M,3,0.024637633822627226,0.004009959929196366,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,213F,2,0.0021332344418906407,0.13592767295597483,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,114M,3,0.00047469411137371695,0.12727987421383646,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,216F,4,3.264528578543558e-05,0.0003950471698113208,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,90M,4,4.045512099601252e-05,0.019371069182389938,2,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,11M,1,2.0032147367329327e-17,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,217F,2,-2.9749419323996573e-18,0.00015723270440251572,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,219F,10,0.27456096790243983,0.07327915594800719,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,49M,1,0.05517738445965886,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,220F,1,0.0012641147733497573,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,20M,1,0.012261085589343645,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,221F,8,0.061010784761029724,0.06831712520673265,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,222F,3,0.08422442790427741,0.01630760738645797,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,74M,1,0.016926235636743742,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,223F,6,0.12398310312842528,0.03888822142410271,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,45M,1,0.024916372491262113,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,224F,3,0.013640477408833696,0.00040625718886588456,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,225F,1,0.027943931280550376,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,226F,5,0.06210941562077381,0.02293146025247008,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,229F,6,0.09798638434251983,0.0361144038266219,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,116M,1,0.01969191921919596,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,230F,3,1.7976313589843544e-05,0.01142885220125786,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,106M,1,3.6126255443162553e-06,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,231F,1,0.010250796380353077,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,232F,1,0.005254150282009354,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,233F,1,9.539731624676208e-05,0.0,1,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,234F,6,0.00013343153922048737,0.10802083333333336,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,115M,1,2.681518569390624e-05,0.0,1,161,249,0.019332298136645963,0.6689993947403143,MALE
Network_672,235F,2,1.725029914544396e-05,2.94811320754717e-05,2,161,249,0.019332298136645963,0.6689993947403143,FEMALE
Network_672,236F,6,0.14084784895533378,0.05531609992329631,3,161,249,0.019332298136645963,0.6689993947403143,FEMALE
