network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex
Network_1003,by,15,0.24999999999999997,0.0,15,16,120,1.0,0.0,M
Network_1003,bz,15,0.25,0.0,15,16,120,1.0,0.0,M
Network_1003,dc,15,0.25000000000000006,0.0,15,16,120,1.0,0.0,M
Network_1003,dv,15,0.25000000000000006,0.0,15,16,120,1.0,0.0,F
Network_1003,gv,15,0.25000000000000006,0.0,15,16,120,1.0,0.0,M
Network_1003,il,15,0.25000000000000006,0.0,15,16,120,1.0,0.0,F
Network_1003,ks,15,0.25000000000000006,0.0,15,16,120,1.0,0.0,F
Network_1003,mw,15,0.25,0.0,15,16,120,1.0,0.0,F
Network_1003,oh,15,0.25000000000000006,0.0,15,16,120,1.0,0.0,F
Network_1003,oo,15,0.25000000000000006,0.0,15,16,120,1.0,0.0,M
Network_1003,qa,15,0.25000000000000006,0.0,15,16,120,1.0,0.0,M
Network_1003,qr,15,0.25000000000000006,0.0,15,16,120,1.0,0.0,M
Network_1003,sq,15,0.25000000000000006,0.0,15,16,120,1.0,0.0,M
Network_1003,vd,15,0.25000000000000006,0.0,15,16,120,1.0,0.0,F
Network_1003,xt,15,0.24999999999999992,0.0,15,16,120,1.0,0.0,F
Network_1003,zb,15,0.25,0.0,15,16,120,1.0,0.0,F
