network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex
Network_913,1m,1,0.13401529675758928,0.0,1,22,10,0.04329004329004329,0.07116620752984394,male
Network_913,2f,0,5.320852423321353e-18,0.0,0,22,10,0.04329004329004329,0.07116620752984394,female
Network_913,3f,0,5.0709751470548024e-18,0.0,0,22,10,0.04329004329004329,0.07116620752984394,female
Network_913,5m,2,0.3145134178758181,0.011904761904761906,2,22,10,0.04329004329004329,0.07116620752984394,male
Network_913,6f,5,0.6040996230851511,0.1,2,22,10,0.04329004329004329,0.07116620752984394,female
Network_913,7m,0,2.1691266175129857e-19,0.0,0,22,10,0.04329004329004329,0.07116620752984394,male
Network_913,8f,0,-6.353333903040491e-18,0.0,0,22,10,0.04329004329004329,0.07116620752984394,female
Network_913,9f,0,8.291959262247465e-18,0.0,0,22,10,0.04329004329004329,0.07116620752984394,female
Network_913,10m,2,0.25740901868571425,0.03333333333333334,1,22,10,0.04329004329004329,0.07116620752984394,male
Network_913,11m,3,0.3638717429286789,0.045238095238095244,2,22,10,0.04329004329004329,0.07116620752984394,male
Network_913,12m,1,0.09480468516074735,0.0,1,22,10,0.04329004329004329,0.07116620752984394,male
Network_913,16m,0,-6.7135208887799e-18,0.0,0,22,10,0.04329004329004329,0.07116620752984394,male
Network_913,17f,2,0.3522137038464617,0.0,2,22,10,0.04329004329004329,0.07116620752984394,female
Network_913,18f,0,-1.9152825639691706e-17,0.0,0,22,10,0.04329004329004329,0.07116620752984394,female
Network_913,19m,0,7.138118211462303e-18,0.0,0,22,10,0.04329004329004329,0.07116620752984394,male
Network_913,20f,2,0.35221370384646156,0.0,2,22,10,0.04329004329004329,0.07116620752984394,female
Network_913,21m,0,-0.0,0.0,0,22,10,0.04329004329004329,0.07116620752984394,male
Network_913,22f,0,-0.0,0.0,0,22,10,0.04329004329004329,0.07116620752984394,female
Network_913,23f,0,-0.0,0.0,0,22,10,0.04329004329004329,0.07116620752984394,female
Network_913,24f,0,-0.0,0.0,0,22,10,0.04329004329004329,0.07116620752984394,female
Network_913,25m,2,0.24985174146644093,0.004761904761904762,2,22,10,0.04329004329004329,0.07116620752984394,male
Network_913,27f,0,-2.775557561562892e-17,0.0,0,22,10,0.04329004329004329,0.07116620752984394,female
