network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_64,Ant621,69,0.13923290519352155,0.005881854427116086,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,621.0,255.63299999999998,190.0,0.0,C,C,C,N,1.36364,0.818182,0.454545,538.81818,346.09091,153.63636,11.36
Network_64,Ant356,44,0.09142424655756055,0.0011028952745858708,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,356.0,183.199,40.0,0.0,N,N,N,N,51.0,0.363636,0.909091,601.09091,67.272727,18.818182,26.45
Network_64,Ant227,60,0.12096019508343149,0.004237551908703209,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,227.0,162.78799999999998,78.0,0.0,C,C,C,C,17.9091,70.3636,0.545455,387.54545,219.72727000000003,125.63636000000001,1.545
Network_64,Ant114,43,0.08445965075588074,0.004706497153663075,37,90,2313,0.5775280898876405,0.2861692681676863,18.0,114.0,144.81,57.0,0.0,N,N,C, ,560.182,0.0909091,88.8182,400.36364,74.727273,15.818182,3.455
Network_64,Ant112,48,0.08587529038187311,0.007700004851530689,35,90,2313,0.5775280898876405,0.2861692681676863,18.0,112.0,139.517,50.0,0.0,N,C,F, ,160.273,0.181818,0.454545,361.90909,165.27273,67.636364,0.7273
Network_64,Ant195,65,0.13210171514986918,0.004546614860167268,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,195.0,223.081,176.0,0.0,C,C,C,C,3.27273,136.0,0.272727,291.27272999999997,375.09091,267.81818,0.6364
Network_64,Ant217,39,0.06357348711676969,0.00575222277964346,29,90,2313,0.5775280898876405,0.2861692681676863,18.0,217.0,144.028,267.0,160.0,C,F,F, ,0.0,6.18182,0.0,13.272727,176.27273,149.72727,0.0
Network_64,Ant492,44,0.08900835284957821,0.0019145409286918966,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,492.0,196.987,197.0,0.0,N,N,N,N,1.54545,0.0909091,0.909091,541.63636,95.818182,19.545455,28.73
Network_64,Ant324,56,0.1131446164908458,0.0038236715068872607,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,324.0,129.634,50.0,0.0,N,N,C,C,474.727,0.363636,0.545455,324.45455,108.18182,56.81818199999999,2.545
Network_64,Ant650,60,0.12224055018527366,0.0036136633092210984,40,90,2313,0.5775280898876405,0.2861692681676863,,,,,,,,,,,,,,,,
Network_64,Ant556,54,0.10939189355964456,0.0038469649506041453,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,556.0,154.616,64.0,0.0,N,N,N,N,65.2727,0.363636,2.0,436.63635999999997,58.454544999999996,17.909091,7.727
Network_64,Ant552,57,0.1161897282906885,0.005303603421416083,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,552.0,166.111,40.0,0.0,N,N,N,N,178.18200000000002,0.727273,4.63636,807.72727,104.90908999999999,21.0,71.45
Network_64,Ant256,39,0.06097739559570898,0.006389199751199635,29,90,2313,0.5775280898876405,0.2861692681676863,18.0,256.0,184.97799999999998,190.0,9.0,F,F,C,C,0.363636,14.0,0.0,209.63636,347.45455,310.36364,0.09091
Network_64,Ant257,60,0.12184409372166387,0.005823761825386145,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,257.0,157.003,99.0,0.0,N,N,N, ,11.6364,1.81818,2.45455,343.54545,89.272727,30.727272999999997,3.182
Network_64,Ant126,73,0.13950686530559359,0.01556490317541681,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,126.0,170.602,183.0,1.0,F,C,C,C,2.72727,39.2727,1.18182,241.54545,361.72727000000003,335.27272999999997,0.09091
Network_64,Ant20,52,0.09613690559404924,0.008877578853471265,39,90,2313,0.5775280898876405,0.2861692681676863,18.0,20.0,174.542,253.0,74.0,F,F,C, ,1.45455,109.63600000000001,0.0,178.27273,323.09091,341.90909,0.3636
Network_64,Ant137,52,0.10717839517942628,0.002556544154182145,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,137.0,152.555,40.0,0.0,N,N,N,N,79.2727,0.0,4.27273,551.90909,91.545455,19.909091,14.18
Network_64,Ant400,61,0.12300401066147396,0.004140375116755593,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,400.0,181.571,78.0,0.0,N,N,N,N,38.8182,1.09091,7.45455,591.45455,169.36364,65.818182,8.091000000000001
Network_64,Ant647,9,0.018142474881580505,1.2526653095622735e-05,9,90,2313,0.5775280898876405,0.2861692681676863,18.0,647.0,135.96,40.0,0.0,N,C,C, ,1386.45,0.0,0.636364,242.63636,31.272727000000003,7.1818182,5.273
Network_64,Ant560,45,0.09098009587775441,0.0029758787305881646,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,560.0,178.6,190.0,0.0,N,N,N,N,26.3636,3.72727,9.81818,514.45455,121.0,39.272727,11.91
Network_64,Ant564,31,0.04520339118884086,0.003581341928375094,22,90,2313,0.5775280898876405,0.2861692681676863,18.0,564.0,214.283,183.0,11.0,F,F,C,C,1.0,26.1818,0.181818,130.27273,322.54545,351.18182,0.1818
Network_64,Ant243,24,0.03010812918755821,0.0006993768743705258,18,90,2313,0.5775280898876405,0.2861692681676863,18.0,243.0,132.015,211.0,61.0,F,F,F, ,4.36364,90.0,0.181818,58.454544999999996,176.27273,220.18182000000002,0.2727
Network_64,Ant244,61,0.12462335629466458,0.003944409303646605,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,244.0,174.75099999999998,120.0,0.0,N,N,N,C,14.4545,2.27273,0.909091,470.54545,141.63636,52.363636,4.0
Network_64,Ant50,64,0.13059393955424348,0.004005842132305469,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,50.0,163.049,50.0,0.0,N,N,N,N,133.81799999999998,0.0,2.18182,457.90909000000005,41.545455,8.0909091,4.0
Network_64,Ant52,46,0.09273708559255864,0.001783932555296127,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,52.0,148.122,14.0,0.0,N,N,N,N,978.545,0.0,13.8182,445.09090999999995,31.0,5.2727273,16.91
Network_64,Ant55,49,0.08248670882534861,0.009706867402096713,35,90,2313,0.5775280898876405,0.2861692681676863,18.0,55.0,153.209,148.0,41.0,C,F,F, ,23.4545,28.2727,3.18182,369.63636,307.81818,244.90909,1.0
Network_64,Ant140,59,0.11678025563480092,0.005605937851337357,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,140.0,221.822,64.0,0.0,C,C,C,C,0.272727,2.18182,0.0,305.0,301.36364,197.90909,0.7273
Network_64,Ant147,51,0.10461767654052305,0.0033124688487547967,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,147.0,177.519,120.0,0.0,N,N,N,C,5.63636,0.0,2.63636,557.63636,187.54545,98.727273,8.273
Network_64,Ant144,66,0.1331210700297288,0.005398728056380955,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,144.0,149.857,99.0,0.0,N,N,C, ,73.5455,0.818182,14.5455,576.54545,115.27273000000001,29.0,11.64
Network_64,Ant305,67,0.1333748803914168,0.006876976611706141,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,305.0,141.739,64.0,0.0,C,C,C, ,35.2727,1.81818,0.727273,211.72727000000003,180.90909,118.54545,0.5455
Network_64,Ant148,52,0.10761749279006955,0.0024609612066466,40,90,2313,0.5775280898876405,0.2861692681676863,18.0,148.0,162.16299999999998,50.0,0.0,N,N,N,N,26.0,0.545455,0.636364,496.81818,84.0,19.818182,16.73
Network_64,Ant673,59,0.1178701478851681,0.007234602347742514,40,90,2313,0.5775280898876405,0.2861692681676863,,,,,,,,,,,,,,,,
