network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex
Network_993,0D12,2,0.015274498647208878,0.0,2,27,71,0.2022792022792023,0.3434149435318704,M
Network_993,2416,1,0.0018769898801506103,0.0,1,27,71,0.2022792022792023,0.3434149435318704,F
Network_993,2672,4,-9.158760639365277e-16,0.010769230769230769,2,27,71,0.2022792022792023,0.3434149435318704,M
Network_993,2930,10,0.32541421294609335,0.010051282051282053,6,27,71,0.2022792022792023,0.3434149435318704,M
Network_993,3E+24,1,-7.636447969480102e-17,0.0,1,27,71,0.2022792022792023,0.3434149435318704,
Network_993,307E,5,0.18913906792931223,0.0,5,27,71,0.2022792022792023,0.3434149435318704,M
Network_993,309,3,-7.939625787312618e-16,0.0015384615384615385,2,27,71,0.2022792022792023,0.3434149435318704,F
Network_993,3637,13,0.3517272583747708,0.1765128205128205,6,27,71,0.2022792022792023,0.3434149435318704,F
Network_993,3675,5,0.11577927660377427,0.10461538461538461,3,27,71,0.2022792022792023,0.3434149435318704,M
Network_993,3B07,5,0.16627673249249683,0.0,5,27,71,0.2022792022792023,0.3434149435318704,F
Network_993,3C46,12,0.3524701831438348,0.06697435897435898,6,27,71,0.2022792022792023,0.3434149435318704,M
Network_993,3F0A,2,-5.871997218669887e-16,0.0,2,27,71,0.2022792022792023,0.3434149435318704,F
Network_993,3F26,8,0.2689795209541206,0.0058461538461538455,6,27,71,0.2022792022792023,0.3434149435318704,F
Network_993,5E+12,1,-3.6011747839486516e-16,0.0,1,27,71,0.2022792022792023,0.3434149435318704,
Network_993,5316,7,0.24654333014469398,0.0012307692307692308,6,27,71,0.2022792022792023,0.3434149435318704,F
Network_993,5453,5,0.1662767324924969,0.0,5,27,71,0.2022792022792023,0.3434149435318704,M
Network_993,5512,3,0.016104398290451336,0.055384615384615386,2,27,71,0.2022792022792023,0.3434149435318704,M
Network_993,571E,11,0.34145531614073044,0.020307692307692308,6,27,71,0.2022792022792023,0.3434149435318704,F
Network_993,5B27,1,-7.051041066123697e-17,0.0,1,27,71,0.2022792022792023,0.3434149435318704,M
Network_993,6255,5,0.17888119094784005,0.0,5,27,71,0.2022792022792023,0.3434149435318704,F
Network_993,6875,9,0.30674167320818246,0.005230769230769231,6,27,71,0.2022792022792023,0.3434149435318704,M
Network_993,6A3A,3,0.052623570631435,0.033846153846153845,2,27,71,0.2022792022792023,0.3434149435318704,M
Network_993,6D0F,4,0.08367367635574124,0.06738461538461539,2,27,71,0.2022792022792023,0.3434149435318704,M
Network_993,715,8,0.2586289671630707,0.016615384615384615,6,27,71,0.2022792022792023,0.3434149435318704,M
Network_993,757D,10,0.29745711986588413,0.0513846153846154,6,27,71,0.2022792022792023,0.3434149435318704,M
Network_993,7B5F,2,-6.696032617270473e-16,0.0,2,27,71,0.2022792022792023,0.3434149435318704,M
Network_993,7C4F,2,0.01527449864720885,0.0,2,27,71,0.2022792022792023,0.3434149435318704,M
