network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_582,053116053,8,0.014453047473110745,0.0014215766482989036,5,131,554,0.06506165590135056,0.624907834434501
Network_582,053832367,12,0.03972058152768888,0.009886391027285545,7,131,554,0.06506165590135056,0.624907834434501
Network_582,053027353,3,0.011535459125915417,0.0,3,131,554,0.06506165590135056,0.624907834434501
Network_582,052541773,4,0.010773781470284509,0.0,4,131,554,0.06506165590135056,0.624907834434501
Network_582,055537127,8,0.027608846264229433,0.028578645759471246,5,131,554,0.06506165590135056,0.624907834434501
Network_582,052555297,5,0.07197128076054578,0.0,5,131,554,0.06506165590135056,0.624907834434501
Network_582,052607322,4,0.024362648230445903,0.0,4,131,554,0.06506165590135056,0.624907834434501
Network_582,052768324,3,0.011535459125915418,0.0,3,131,554,0.06506165590135056,0.624907834434501
Network_582,052892515,16,0.10683540927676916,0.05082839353928288,7,131,554,0.06506165590135056,0.624907834434501
Network_582,052875802,5,0.05051111023687851,0.0,5,131,554,0.06506165590135056,0.624907834434501
Network_582,052842780,7,0.03251181557399928,0.007960049002465814,5,131,554,0.06506165590135056,0.624907834434501
Network_582,053601263,9,0.10109326298814761,0.015063762225308494,6,131,554,0.06506165590135056,0.624907834434501
Network_582,052845117,12,0.04472608196179711,0.04068859461473345,6,131,554,0.06506165590135056,0.624907834434501
Network_582,053788039,13,0.09206437751168357,0.021746056746038633,7,131,554,0.06506165590135056,0.624907834434501
Network_582,053581604,17,0.12327718814870892,0.07848901056053487,7,131,554,0.06506165590135056,0.624907834434501
Network_582,052866570,9,0.09368406470868691,0.0032027050495763163,6,131,554,0.06506165590135056,0.624907834434501
Network_582,053587845,10,0.013042859128866982,0.020844309024228472,5,131,554,0.06506165590135056,0.624907834434501
Network_582,052821083,8,0.13310512508665498,0.0013906460851186163,7,131,554,0.06506165590135056,0.624907834434501
Network_582,053840845,5,0.04943948901833907,2.9815146094215862e-05,5,131,554,0.06506165590135056,0.624907834434501
Network_582,053007288,13,0.032899799258043844,0.006467013469525718,7,131,554,0.06506165590135056,0.624907834434501
Network_582,053021063,8,0.097170507295094,0.0007564700587956402,7,131,554,0.06506165590135056,0.624907834434501
Network_582,053523029,9,0.10511579948492496,0.019348382004304297,6,131,554,0.06506165590135056,0.624907834434501
Network_582,062366311,9,0.022517161361482282,0.0031180325669734068,6,131,554,0.06506165590135056,0.624907834434501
Network_582,053632276,8,0.04746134183332521,0.01406940850097467,5,131,554,0.06506165590135056,0.624907834434501
Network_582,053024548,8,0.014453047473110733,0.0014215766482989036,5,131,554,0.06506165590135056,0.624907834434501
Network_582,053032127,22,0.23620872376923222,0.1705778873827048,7,131,554,0.06506165590135056,0.624907834434501
Network_582,052596077,7,0.08941083664506014,0.021130921321682435,5,131,554,0.06506165590135056,0.624907834434501
Network_582,052631832,11,0.09778334115686506,0.021216948400123524,6,131,554,0.06506165590135056,0.624907834434501
Network_582,052877043,5,0.050511110236878536,0.0,5,131,554,0.06506165590135056,0.624907834434501
Network_582,053383784,6,0.011506564671246214,0.01661628622900122,5,131,554,0.06506165590135056,0.624907834434501
Network_582,056003620,2,0.008625489026094363,0.015384615384615385,1,131,554,0.06506165590135056,0.624907834434501
