network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_562,096542330,5,0.012204686964653927,0.022742084185028325,3,121,428,0.05895316804407714,0.6591060306125474
Network_562,096372342,8,0.12572143596514546,0.001586657732450811,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,079627517,4,0.009685947632511701,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,096527542,10,0.14434918496434854,0.041299088628303976,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,096542566,10,0.08703706717201079,0.035794155352180806,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,079780536,4,0.02959558981190767,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,062101614,5,0.07598774323947115,0.018835563672866606,5,121,428,0.05895316804407714,0.6591060306125474
Network_562,096374285,7,0.03302267439439167,0.0008403361344537815,5,121,428,0.05895316804407714,0.6591060306125474
Network_562,096361577,9,0.13045618735915082,0.004323359810786599,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,096534590,16,0.2294490506936052,0.069088542247962,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,096355036,9,0.12262883915494707,0.0015505989743052982,8,121,428,0.05895316804407714,0.6591060306125474
Network_562,096515600,2,0.032088768160023234,0.0,2,121,428,0.05895316804407714,0.6591060306125474
Network_562,096524818,5,0.07094072867793123,0.008963825919280004,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079638546,7,0.11196450578455508,0.001613172928128601,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,079777277,7,0.04979795119302271,0.01016876288710736,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079568558,7,0.094974791798864,0.002599389622592487,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,079573619,4,0.029595589811907633,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,096530773,8,0.08718455868106115,0.01501093596119922,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,079574604,4,0.019841680091092176,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,096541815,3,0.0171640717776953,0.0,3,121,428,0.05895316804407714,0.6591060306125474
Network_562,096373356,10,0.041710922350297615,0.017017088810173536,5,121,428,0.05895316804407714,0.6591060306125474
Network_562,096554769,8,0.11881447353281392,0.0,8,121,428,0.05895316804407714,0.6591060306125474
Network_562,079557088,4,0.024707524207623285,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079627289,3,0.041550359706242164,0.0,3,121,428,0.05895316804407714,0.6591060306125474
Network_562,079561780,5,0.017294129410513087,0.00047599610254083814,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079772634,7,0.1177308902053996,0.00029340018835817154,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,073047778,5,0.044226727534876546,0.018252465278986968,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,096360108,1,0.0027911634607946704,0.0,1,121,428,0.05895316804407714,0.6591060306125474
Network_562,096357356,3,0.03806447042167564,0.0,3,121,428,0.05895316804407714,0.6591060306125474
Network_562,079555284,6,0.09460931152313122,0.0324374803082661,5,121,428,0.05895316804407714,0.6591060306125474
Network_562,096362844,7,0.11960736419786717,0.00039043395135832115,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,073040264,17,0.07598891482265842,0.08217695672943309,5,121,428,0.05895316804407714,0.6591060306125474
Network_562,073015030,4,0.009685947632511705,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079799110,8,0.11881447353281388,0.0,8,121,428,0.05895316804407714,0.6591060306125474
Network_562,096374092,4,0.012991946278833905,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079623299,5,0.04876680247273102,0.009777290525314775,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,096518876,4,0.019841680091092204,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,096521857,3,0.02615187553484611,0.0,3,121,428,0.05895316804407714,0.6591060306125474
Network_562,079615000,5,0.0448166775673262,0.0033528796133838147,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079618341,7,0.03620026668691707,0.0212803779851202,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,096522314,4,0.05157623653039824,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079610306,7,0.07868843873753284,0.00939596008164924,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,096528610,3,0.010368172624667944,0.0,3,121,428,0.05895316804407714,0.6591060306125474
Network_562,096358797,8,0.05661272621971601,0.010179746789521844,5,121,428,0.05895316804407714,0.6591060306125474
Network_562,096551107,14,0.20623761045832034,0.0430435206548432,8,121,428,0.05895316804407714,0.6591060306125474
Network_562,073007555,13,0.15705420946972645,0.05552953165846175,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,096532522,4,0.012991946278833894,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079792781,4,0.009685947632511724,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079775029,4,0.029595589811907682,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,096531628,3,0.006956223474816055,0.0,3,121,428,0.05895316804407714,0.6591060306125474
Network_562,072639528,23,0.24651745058696337,0.24307731796654325,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,079768526,9,0.09960552513255291,0.01374585451922315,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,096535100,9,0.14393722624254565,0.008588444697234292,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,079771368,1,0.0036591338353207463,0.0,1,121,428,0.05895316804407714,0.6591060306125474
Network_562,096369831,5,0.09572842895144096,0.0,5,121,428,0.05895316804407714,0.6591060306125474
Network_562,073095277,4,0.012991946278833884,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079622316,1,0.010851183620293817,0.0,1,121,428,0.05895316804407714,0.6591060306125474
Network_562,096380878,4,0.01723528550168287,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,073102538,5,0.042167459354415,0.0,5,121,428,0.05895316804407714,0.6591060306125474
Network_562,072820553,8,0.05049452789884042,0.02254845617563708,5,121,428,0.05895316804407714,0.6591060306125474
Network_562,096512313,4,0.04007899050735726,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079596884,8,0.04887925978326142,0.008381949097705205,5,121,428,0.05895316804407714,0.6591060306125474
Network_562,079775256,12,0.0785117323838961,0.06542913751674007,5,121,428,0.05895316804407714,0.6591060306125474
Network_562,079604796,9,0.03373533327141301,0.060361219082487344,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,096529614,11,0.14080876725757635,0.010782908090881635,8,121,428,0.05895316804407714,0.6591060306125474
Network_562,067058589,3,0.010368172624667915,0.0,3,121,428,0.05895316804407714,0.6591060306125474
Network_562,079587583,4,0.07548385711798705,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079574837,7,0.0427170575358172,0.018752142842602546,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,096553292,12,0.17155517797102746,0.042724245809917266,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,079635020,9,0.037678133261287966,0.002373811204283235,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,096369046,4,0.041270663441071796,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079632257,3,0.036952579582395284,0.0,3,121,428,0.05895316804407714,0.6591060306125474
Network_562,079636326,1,0.0029766228812597435,0.0,1,121,428,0.05895316804407714,0.6591060306125474
Network_562,096380062,2,0.010018737126397826,0.0,2,121,428,0.05895316804407714,0.6591060306125474
Network_562,079629539,11,0.11159623021673412,0.040599895131074454,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,079800100,8,0.12260415782297028,0.0024140685451401684,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,079784278,8,0.02655813497987909,0.013050907591650824,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,096538277,16,0.18878499821250708,0.25221663621379,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,096368318,6,0.03717744592828615,0.018101986729561405,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,096537585,8,0.10595905107363467,0.03134107502433876,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,096383301,11,0.1408087672575765,0.010782908090881635,8,121,428,0.05895316804407714,0.6591060306125474
Network_562,079590037,2,0.007003309681691957,0.0,2,121,428,0.05895316804407714,0.6591060306125474
Network_562,079801525,4,0.0400789905073573,0.0,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,096382891,3,0.024572588616150342,0.0,3,121,428,0.05895316804407714,0.6591060306125474
Network_562,079625073,8,0.1306623701523021,0.02367637106821961,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,096377550,19,0.21593277366926011,0.10282353900653174,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,096555864,6,0.014053795749126585,0.008265077129741992,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079775067,7,0.02944810082863133,0.017966715032481182,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,096538013,11,0.042726479789095294,0.07814661292741665,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079577617,2,0.004024816886834301,0.0,2,121,428,0.05895316804407714,0.6591060306125474
Network_562,096361087,7,0.021029656040396336,0.017871009246417956,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079581084,7,0.10735211080053639,0.016666666666666663,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,073073256,20,0.22130299481951782,0.14121204584237423,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,073053891,12,0.056337471030710136,0.05277353129775062,5,121,428,0.05895316804407714,0.6591060306125474
Network_562,072819792,5,0.06287906778317884,0.04164146532423895,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,096553083,1,0.0017862522959967912,0.0,1,121,428,0.05895316804407714,0.6591060306125474
Network_562,073097879,15,0.10825047566957627,0.2413218934273377,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,079622790,5,0.050349811503190296,0.007172254444188174,4,121,428,0.05895316804407714,0.6591060306125474
Network_562,079768283,9,0.1299435501731879,0.004506990928166158,6,121,428,0.05895316804407714,0.6591060306125474
Network_562,096356084,11,0.15771388090322372,0.016282968092731623,8,121,428,0.05895316804407714,0.6591060306125474
