network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_493,TCN825,0,4.735646904386024e-17,0.0,0,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN824,6,0.4141684172112835,0.03333333333333334,5,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN827,1,2.442014590143428e-16,0.0,1,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN826,5,0.40070366924031126,0.0,5,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN821,1,-4.43846191236206e-17,0.0,1,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN820,2,0.08513764540946098,0.03333333333333334,1,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN823,5,0.4007036692403109,0.0,5,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN808,5,0.4007036692403112,0.0,5,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN806,0,1.0392618375740759e-16,0.0,0,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN805,0,5.364378404402121e-17,0.0,0,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN804,6,0.4147328436089159,0.05714285714285715,5,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN803,0,-1.7299202230293752e-16,0.0,0,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN802,0,-5.1523196238649587e-17,0.0,0,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN801,0,-1.1280161398378966e-16,0.0,0,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN822,0,1.0932944240985947e-16,0.0,0,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN812,1,2.0934637554556832e-16,0.0,1,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN813,0,1.1102230246251565e-16,0.0,0,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN815,5,0.40070366924031153,0.0,5,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN816,1,0.08171235941337801,0.0,1,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN817,1,1.1102230246251565e-16,0.0,1,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN818,0,-8.326672684688674e-17,0.0,0,22,20,0.08658008658008658,0.23875000000000005
Network_493,TCN819,1,0.01679702650469761,0.0,1,22,20,0.08658008658008658,0.23875000000000005
