network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_423,0,3,0.2519732677609549,0.21245421245421242,2,15,21,0.2,0.20331014435998737
Network_423,1,4,0.3834570813112535,0.0293040293040293,3,15,21,0.2,0.20331014435998737
Network_423,2,3,0.23355555327063104,0.1172161172161172,2,15,21,0.2,0.20331014435998737
Network_423,3,4,0.09262809567223138,0.34798534798534797,2,15,21,0.2,0.20331014435998737
Network_423,4,1,-1.1102230246251565e-16,0.0,1,15,21,0.2,0.20331014435998737
Network_423,6,1,0.02034954408128886,0.0,1,15,21,0.2,0.20331014435998737
Network_423,7,6,0.4963643151471563,0.15201465201465203,3,15,21,0.2,0.20331014435998737
Network_423,8,1,0.022446449582359612,0.0,1,15,21,0.2,0.20331014435998737
Network_423,9,1,1.1102230246251565e-16,0.0,1,15,21,0.2,0.20331014435998737
Network_423,11,1,0.00577876764257465,0.0,1,15,21,0.2,0.20331014435998737
Network_423,12,3,0.08397495154553397,0.1794871794871795,2,15,21,0.2,0.20331014435998737
Network_423,13,4,0.40165702625058597,0.003663003663003663,3,15,21,0.2,0.20331014435998737
Network_423,14,5,0.45080695109613345,0.07875457875457877,3,15,21,0.2,0.20331014435998737
Network_423,15,3,0.32685985869620493,0.0,3,15,21,0.2,0.20331014435998737
Network_423,16,2,0.023846811055796502,0.1208791208791209,1,15,21,0.2,0.20331014435998737
