t,S,I,R,run_id
0.0,14,1,0,1
0.3786034647988045,14,0,1,1
0.0,14,1,0,2
0.5068477729304471,13,2,0,2
0.8803318247297804,12,3,0,2
1.1276539847133695,11,4,0,2
1.1720395752595292,11,3,1,2
1.4661295199369861,10,4,1,2
1.6245206478615168,9,5,1,2
1.7124536930709218,9,4,2,2
1.7153547042298452,8,5,2,2
1.8457441949836755,8,4,3,2
1.8555656034967827,8,3,4,2
1.9606711774256544,7,4,4,2
2.3336902736768437,7,3,5,2
2.449406409124388,6,4,5,2
2.5637677345316967,6,3,6,2
2.578621945423433,6,2,7,2
2.906925955875775,5,3,7,2
3.0312160903337872,5,2,8,2
3.8317647890539823,5,1,9,2
4.973193135543908,5,0,10,2
0.0,14,1,0,3
0.525554404559531,13,2,0,3
1.046446848984135,12,3,0,3
1.5443403340226656,12,2,1,3
1.766159246080234,12,1,2,3
5.066795867682362,12,0,3,3
0.0,14,1,0,4
0.5777729320568531,14,0,1,4
0.0,14,1,0,5
1.486751496539254,14,0,1,5
