network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex,weight,svl
Network_1022,BGS-1014,3,-1.3576132551873659e-18,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,M,5.0,19.3
Network_1022,BGS-1015,4,3.0252233523053552e-18,2.336443139151544e-06,3,1604,1645,0.001279552211175119,0.977416780234524,F,8.333333333,22.2
Network_1022,BGS-1018,3,-7.027006986501323e-18,2.336443139151544e-06,2,1604,1645,0.001279552211175119,0.977416780234524,M,28.25,37.075
Network_1022,BGS-1021,2,-3.887684379670851e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,21.75,31.2
Network_1022,BGS-1022,1,-4.8143168905309994e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,6.4,20.2
Network_1022,BGS-1023,3,-1.3031332509423979e-17,0.00020560699624533587,2,1604,1645,0.001279552211175119,0.977416780234524,F,5.8,20.1
Network_1022,BGS-1024,1,3.6574172213812734e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,7.8,22.0
Network_1022,BGS-1026,2,-2.7970676916892517e-17,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,4.5,19.0
Network_1022,BGS-1027,7,-1.3426871211613367e-16,2.0249173872646714e-05,5,1604,1645,0.001279552211175119,0.977416780234524,F,9.1,21.65
Network_1022,BGS-1028,6,-1.2128872545539143e-16,2.0249173872646714e-05,5,1604,1645,0.001279552211175119,0.977416780234524,F,6.5,20.675
Network_1022,BGS-1032,1,-4.56251272400612e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,38.55,31.2
Network_1022,BGS-1033,1,-4.299090046271171e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,4.5,18.5
Network_1022,BGS-1038,2,4.19556297539501e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,6.1,19.3
Network_1022,BGS-1039,2,3.117843085802692e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,5.7,18.5
Network_1022,BGS-1041,2,-8.340790058761704e-19,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,5.65,18.8
Network_1022,BGS-1047,5,2.1410477796159648e-16,0.0,5,1604,1645,0.001279552211175119,0.977416780234524,F,5.5,20.5
Network_1022,BGS-1048,5,2.0933636105282905e-16,0.0,5,1604,1645,0.001279552211175119,0.977416780234524,M,7.3,22.0
Network_1022,BGS-1049,6,-1.207259091760822e-16,2.0249173872646714e-05,5,1604,1645,0.001279552211175119,0.977416780234524,M,6.733333333,22.3
Network_1022,BGS-1056,2,8.71897757953694e-19,7.788143797171813e-07,1,1604,1645,0.001279552211175119,0.977416780234524,M,9.15,24.175
Network_1022,BGS-1058,1,-1.604590941843544e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,9.05,23.6
Network_1022,BGS-1060,6,-1.3013755330206812e-16,3.426783270755598e-05,5,1604,1645,0.001279552211175119,0.977416780234524,M,10.68,24.175
Network_1022,BGS-1061,5,-1.3218681473321722e-16,0.0,5,1604,1645,0.001279552211175119,0.977416780234524,F,6.7,21.5
Network_1022,BGS-1062,1,4.839830103037718e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,7.95,21.5
Network_1022,BGS-1063,1,4.214964461952626e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,5.0,18.0
Network_1022,BGS-1068,5,-1.2878634589779688e-17,4.672886278303088e-06,3,1604,1645,0.001279552211175119,0.977416780234524,M,11.45,29.3
Network_1022,BGS-1069,3,-1.5982278992305184e-18,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,,,
Network_1022,BGS-1070,3,-1.6460726790726646e-18,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,M,7.0,20.6
Network_1022,BGS-1071,3,2.1574944881783453e-18,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,M,6.0,19.6
Network_1022,BGS-1072,1,-1.5567384264423708e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,10.2,25.05
Network_1022,BGS-1077,2,-1.6569421676006407e-17,1.090340131604054e-05,1,1604,1645,0.001279552211175119,0.977416780234524,M,9.466666667,23.3
Network_1022,BGS-1080,2,-7.82403627630242e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,6.6,21.0
Network_1022,BGS-1081,2,-9.295127597209461e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,5.0,17.2
Network_1022,BGS-1082,3,2.428439203473936e-18,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,M,9.3,22.5
Network_1022,BGS-1083,3,-8.291225574888629e-18,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,M,9.1,22.3
Network_1022,BGS-1084,3,-1.59202515393767e-18,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,F,9.9,23.1
Network_1022,BGS-1085,2,-2.0739144950312183e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,29.0,34.1
Network_1022,BGS-1086,2,-6.578995216666583e-19,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,6.1,20.2
Network_1022,BGS-1087,2,-8.158722539621092e-19,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,12.03333333,24.73333333
Network_1022,BGS-1088,4,-1.4995238954868183e-18,9.345772556606176e-06,2,1604,1645,0.001279552211175119,0.977416780234524,F,35.91111111,35.05
Network_1022,BGS-11,3,-1.022375350861817e-17,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,M,34.0,37.8
Network_1022,BGS-110,2,3.506253104718733e-18,7.788143797171813e-07,1,1604,1645,0.001279552211175119,0.977416780234524,M,29.75,40.9
Network_1022,BGS-1118,1,-1.9405094283485615e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,7.0,22.5
Network_1022,BGS-113,1,-6.708504867466577e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,72.0,35.0
Network_1022,BGS-1138,1,-6.62768883876114e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,14.15,26.45
Network_1022,BGS-1139,1,-1.328639675584479e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,5.9,21.0
Network_1022,BGS-1140,1,-3.780176630823757e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,4.5,20.0
Network_1022,BGS-1145,1,4.3630292324548504e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,8.3,22.0
Network_1022,BGS-1146,1,1.7201686222323393e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,10.4,24.0
Network_1022,BGS-1159,1,-1.931145243152904e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,22.8,36.4
Network_1022,BGS-1160,1,-1.8795787084421785e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,54.0,44.0
Network_1022,BGS-1168,1,2.96739752751592e-20,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,11.5,24.1
Network_1022,BGS-1169,1,-5.449863144602966e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,30.2,37.3
Network_1022,BGS-1170,1,2.8281103176915857e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,24.2,36.9
Network_1022,BGS-1171,1,2.7215104351958297e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,33.78333333,36.92
Network_1022,BGS-1172,2,5.932456458146261e-19,1.5576287594343627e-06,1,1604,1645,0.001279552211175119,0.977416780234524,F,52.2,41.46666667
Network_1022,BGS-1173,1,-8.852612007990114e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,43.0,35.3
Network_1022,BGS-1180,2,-1.9594292628003377e-17,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,7.0,24.2
Network_1022,BGS-1182,1,8.519357555405702e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,9.05,26.75
Network_1022,BGS-1183,1,-4.906142198997718e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,10.4,27.4
Network_1022,BGS-1185,3,-1.9745977996929412e-17,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,M,8.95,25.85
Network_1022,BGS-119,2,-2.9351348302997546e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,25.5,26.3
Network_1022,BGS-1192,3,0.06632003423932889,0.00017435057913935405,3,1604,1645,0.001279552211175119,0.977416780234524,F,71.65,45.03333333
Network_1022,BGS-1196,1,1.3118085542047553e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,45.8,43.4
Network_1022,BGS-1197,1,4.980902418904588e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,37.25,38.65
Network_1022,BGS-1203,1,3.063755282382172e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,49.7,38.575
Network_1022,BGS-1204,2,2.1620622786120723e-18,3.894071898585906e-06,1,1604,1645,0.001279552211175119,0.977416780234524,F,25.55,28.0
Network_1022,BGS-1206,1,2.954486966734796e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,10.6,24.8
Network_1022,BGS-1207,2,-1.6381110651689686e-17,1.090340131604054e-05,1,1604,1645,0.001279552211175119,0.977416780234524,M,8.9,22.975
Network_1022,BGS-1209,1,3.2352654486651084e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,13.13333333,27.03333333
Network_1022,BGS-1212,1,1.548216091820848e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,45.7,39.35
Network_1022,BGS-1216,2,-5.921103191913366e-19,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,32.43333333,38.15
Network_1022,BGS-1220,1,3.1107122347536885e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,13.9,28.3
Network_1022,BGS-1222,1,-1.0459517845025376e-17,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,21.9,31.55
Network_1022,BGS-1223,1,4.35194453448089e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,12.1,25.0
Network_1022,BGS-1227,1,-1.1818642732677908e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,14.03333333,26.83333333
Network_1022,BGS-1230,1,-3.1108270443560016e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,14.4,26.0
Network_1022,BGS-1231,1,-2.099170243837393e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,9.7,25.3
Network_1022,BGS-1232,2,1.0493666443459291e-17,7.788143797171813e-06,1,1604,1645,0.001279552211175119,0.977416780234524,F,30.45,31.65
Network_1022,BGS-1234,1,-2.4059404769889458e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,9.7,23.6
Network_1022,BGS-1236,3,-2.715678574727968e-18,2.336443139151544e-06,2,1604,1645,0.001279552211175119,0.977416780234524,F,33.6,34.8
Network_1022,BGS-1237,1,-1.2216884831461989e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,12.85,25.85
Network_1022,BGS-1239,1,-1.2348159399702305e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,25.26666667,34.5
Network_1022,BGS-1240,1,-1.764682921389158e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,48.7,39.86666667
Network_1022,BGS-1247,4,1.0418809969297085e-17,0.0,4,1604,1645,0.001279552211175119,0.977416780234524,F,49.56666667,39.86666667
Network_1022,BGS-1248,1,1.1578902267631205e-17,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,37.85,38.15
Network_1022,BGS-1249,2,-5.023376093501512e-19,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,10.8,26.0
Network_1022,BGS-1250,2,-7.999048385645297e-19,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,43.3,39.0
Network_1022,BGS-1251,2,1.0798655841980769e-17,3.1152575188687254e-06,1,1604,1645,0.001279552211175119,0.977416780234524,M,26.4,34.75
Network_1022,BGS-1256,3,0.0854813148457801,0.0004245057579045124,3,1604,1645,0.001279552211175119,0.977416780234524,F,65.775,40.16666667
Network_1022,BGS-1257,8,0.039017188828106605,0.0018621451819037806,3,1604,1645,0.001279552211175119,0.977416780234524,F,50.12,38.46
Network_1022,BGS-1259,5,0.0002914726324969147,0.0020536647970929647,3,1604,1645,0.001279552211175119,0.977416780234524,F,67.0,40.4
Network_1022,BGS-1260,1,4.047219821571077e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,59.9,39.85
Network_1022,BGS-1261,1,4.983392268274384e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,59.4,42.7
Network_1022,BGS-1263,2,-2.7448849486031536e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,37.9,35.0
Network_1022,BGS-1264,2,-1.6350716936954462e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,25.5,34.5
Network_1022,BGS-1265,4,-1.2194597049544266e-18,8.566958176888995e-06,2,1604,1645,0.001279552211175119,0.977416780234524,F,38.83333333,37.45
Network_1022,BGS-1267,1,-2.059069254971648e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,55.9,39.86666667
Network_1022,BGS-1273,5,-1.2320719108224451e-17,2.0249173872646714e-05,3,1604,1645,0.001279552211175119,0.977416780234524,M,16.775,31.925
Network_1022,BGS-1276,1,-6.4981286792387804e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,55.75,39.85
Network_1022,BGS-1278,1,4.198696713468986e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,11.2,25.8
Network_1022,BGS-1279,1,-7.29223599519444e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,9.2,24.3
Network_1022,BGS-1282,1,7.923143335245308e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,39.375,35.03333333
Network_1022,BGS-1283,7,0.14743354190916147,0.0007671840849800723,5,1604,1645,0.001279552211175119,0.977416780234524,F,43.7,37.93333333
Network_1022,BGS-1284,5,0.13631472330525132,0.0,5,1604,1645,0.001279552211175119,0.977416780234524,F,50.7,37.5
Network_1022,BGS-1285,12,0.35950722366976123,0.0001473516806424901,8,1604,1645,0.001279552211175119,0.977416780234524,F,68.55,41.65
Network_1022,BGS-1286,14,0.37553054016848497,0.00043309867656072474,8,1604,1645,0.001279552211175119,0.977416780234524,F,57.76,39.8
Network_1022,BGS-1287,5,0.13631472330525132,0.0,5,1604,1645,0.001279552211175119,0.977416780234524,F,28.4,33.4
Network_1022,BGS-1288,1,-6.824825537068573e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,71.75,42.0
Network_1022,BGS-1289,1,1.865627561097657e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,49.76666667,38.53333333
Network_1022,BGS-129,3,1.7535362107359164e-18,0.00014719591776654728,2,1604,1645,0.001279552211175119,0.977416780234524,F,49.53333333,38.43333333
Network_1022,BGS-1291,2,-9.600120760321028e-20,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,62.8,40.56666667
Network_1022,BGS-1292,2,-3.413299363220495e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,41.6,36.2
Network_1022,BGS-1293,5,0.13631472330525135,0.0,5,1604,1645,0.001279552211175119,0.977416780234524,F,64.6,41.0
Network_1022,BGS-1294,2,1.2380445664077113e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,44.5,36.3
Network_1022,BGS-1295,1,-6.547501595781694e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,50.4,36.66666667
Network_1022,BGS-1297,1,1.3870860967571695e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,43.05,36.05
Network_1022,BGS-13,10,-2.33574023771612e-15,2.7258503290101346e-05,8,1604,1645,0.001279552211175119,0.977416780234524,F,40.5,36.73333333
Network_1022,BGS-1302,3,-5.946611346524325e-18,6.230515037737451e-06,2,1604,1645,0.001279552211175119,0.977416780234524,M,28.8,33.6
Network_1022,BGS-1303,1,-2.2983482859101004e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,55.4,41.7
Network_1022,BGS-1304,1,-2.6416721840365223e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,39.8,37.8
Network_1022,BGS-1305,1,-8.493241017339101e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,26.1,32.25
Network_1022,BGS-1309,1,9.337453072803114e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,12.1,25.5
Network_1022,BGS-1315,3,3.0537295452409515e-18,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,F,52.95,41.6
Network_1022,BGS-1316,3,6.689269375852737e-18,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,F,46.7,39.0
Network_1022,BGS-1317,3,6.949373086341755e-18,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,F,13.8,26.9
Network_1022,BGS-1318,3,2.8802819193701774e-18,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,M,14.6,28.0
Network_1022,BGS-1319,2,-4.033999525508135e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,47.83333333,38.26666667
Network_1022,BGS-1320,2,-9.085055419230207e-18,7.788143797171813e-07,1,1604,1645,0.001279552211175119,0.977416780234524,F,46.6,39.1
Network_1022,BGS-1323,3,-7.844148981503574e-18,4.672886278303088e-06,2,1604,1645,0.001279552211175119,0.977416780234524,M,47.2,43.4
Network_1022,BGS-1324,1,-8.004145708893314e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,15.8,29.7
Network_1022,BGS-1327,1,8.969833529489616e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,64.0,41.75
Network_1022,BGS-1328,2,0.0010203054174005742,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,82.5,45.0
Network_1022,BGS-1329,1,7.258512408645813e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,64.0,41.5
Network_1022,BGS-1330,1,8.547838335475458e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,12.5,27.0
Network_1022,BGS-1331,1,-2.43676650618289e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,32.2,34.33333333
Network_1022,BGS-1332,1,-2.058825365923692e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,43.43333333,38.4
Network_1022,BGS-1333,1,-1.4118351338703415e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,37.6,37.5
Network_1022,BGS-1337,1,2.8784104701657885e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,,,
Network_1022,BGS-1339,1,-5.847102260072978e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,42.1,36.0
Network_1022,BGS-1341,5,5.052924685861697e-07,0.00024688415837034646,3,1604,1645,0.001279552211175119,0.977416780234524,M,33.94,39.38
Network_1022,BGS-1342,1,5.96301256837896e-08,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,16.65,29.75
Network_1022,BGS-1346,1,1.3834930265594771e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,52.65,39.05
Network_1022,BGS-1347,1,-7.931691865952118e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,46.7,38.3
Network_1022,BGS-1349,4,2.5052558556928992e-18,0.0,4,1604,1645,0.001279552211175119,0.977416780234524,F,46.4,38.0
Network_1022,BGS-1350,4,3.217247826631649e-18,0.0,4,1604,1645,0.001279552211175119,0.977416780234524,F,41.5,36.5
Network_1022,BGS-1351,4,2.831502250938408e-19,0.0,4,1604,1645,0.001279552211175119,0.977416780234524,F,52.15,40.85
Network_1022,BGS-1352,4,2.341671194476166e-18,0.0,4,1604,1645,0.001279552211175119,0.977416780234524,M,26.3,32.5
Network_1022,BGS-1353,4,-1.0627131973751605e-18,0.0,4,1604,1645,0.001279552211175119,0.977416780234524,M,10.0,25.5
Network_1022,BGS-1363,8,0.3007790488337921,0.0,8,1604,1645,0.001279552211175119,0.977416780234524,F,59.15,44.0
Network_1022,BGS-1368,1,7.321069816963874e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,22.8,31.5
Network_1022,BGS-1370,1,4.031716479270537e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,17.58571429,29.05
Network_1022,BGS-1374,1,-2.879208109213237e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,47.2,41.2
Network_1022,BGS-1376,1,-6.2059920740822e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,14.1,27.7
Network_1022,BGS-1378,9,0.3098019868429467,0.00013917412965545967,8,1604,1645,0.001279552211175119,0.977416780234524,F,44.5,38.0
Network_1022,BGS-1382,1,2.9667885141110554e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,76.5,44.65
Network_1022,BGS-1385,11,0.0023408606331231526,0.0008140911872445207,4,1604,1645,0.001279552211175119,0.977416780234524,F,62.025,40.375
Network_1022,BGS-1386,1,-2.653460219018703e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,26.6,33.925
Network_1022,BGS-1388,8,0.3007790488337922,0.0,8,1604,1645,0.001279552211175119,0.977416780234524,F,55.7,41.6
Network_1022,BGS-1389,8,0.3007790488337921,0.0,8,1604,1645,0.001279552211175119,0.977416780234524,F,52.1,36.9
Network_1022,BGS-139,5,5.207462718381493e-18,0.00016510864850004245,2,1604,1645,0.001279552211175119,0.977416780234524,M,29.83333333,36.43333333
Network_1022,BGS-1390,8,0.30077904883379225,0.0,8,1604,1645,0.001279552211175119,0.977416780234524,F,62.6,41.0
Network_1022,BGS-1391,8,0.3007790488337921,0.0,8,1604,1645,0.001279552211175119,0.977416780234524,F,20.0,32.0
Network_1022,BGS-1392,1,-1.133514030663124e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,21.5,31.8
Network_1022,BGS-1394,2,2.0677340197703996e-17,1.5576287594343627e-06,1,1604,1645,0.001279552211175119,0.977416780234524,F,61.14,43.65
Network_1022,BGS-1396,1,5.30289928842209e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,19.3,32.25
Network_1022,BGS-14,12,-2.4336354099600685e-15,6.853566541511196e-05,8,1604,1645,0.001279552211175119,0.977416780234524,F,50.16666667,38.7
Network_1022,BGS-1400,4,4.989188464164356e-07,0.00012383148637503183,3,1604,1645,0.001279552211175119,0.977416780234524,F,41.025,37.4
Network_1022,BGS-1406,2,1.7795605543971654e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,25.4,35.75
Network_1022,BGS-1413,1,2.925241366910646e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,7.08,23.1
Network_1022,BGS-1420,1,-1.5002759585683223e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,53.5,39.0
Network_1022,BGS-1421,2,3.4669502090735844e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,20.0,32.0
Network_1022,BGS-1422,2,1.037552171253224e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,36.4,36.13333333
Network_1022,BGS-1423,2,-7.567805970842619e-19,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,5.9,17.6
Network_1022,BGS-1424,2,-9.95839185893589e-19,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,4.0,17.8
Network_1022,BGS-1425,2,-5.230919161455839e-19,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,3.6,17.3
Network_1022,BGS-1427,1,1.6509655864183141e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,6.15,21.1
Network_1022,BGS-1428,1,6.464855518966923e-17,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,8.25,23.15
Network_1022,BGS-1430,2,-1.6568086740963113e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,7.0,21.1
Network_1022,BGS-1431,2,-1.817806630108312e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,28.2,36.0
Network_1022,BGS-1434,1,2.8701675990677217e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,14.13333333,26.26666667
Network_1022,BGS-1435,1,5.8877967446436794e-08,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,24.75,35.0
Network_1022,BGS-1437,1,9.248897123488069e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,8.4,23.9
Network_1022,BGS-1438,1,8.672169228330381e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,29.0,36.2
Network_1022,BGS-1441,1,1.4990963048349392e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,9.45,25.4
Network_1022,BGS-1442,3,-7.56566252669618e-19,1.5576287594343627e-06,2,1604,1645,0.001279552211175119,0.977416780234524,M,15.3,28.55
Network_1022,BGS-1445,1,2.6319651524659502e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,32.5,38.5
Network_1022,BGS-1446,7,-7.960662020251111e-18,2.5700874530666984e-05,3,1604,1645,0.001279552211175119,0.977416780234524,M,19.75,33.36
Network_1022,BGS-1455,2,5.758165426860468e-06,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,12.3,24.5
Network_1022,BGS-1458,1,-6.349162023341141e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,34.5,39.4
Network_1022,BGS-1459,1,-5.956250837608945e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,19.5,33.8
