network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_491,T714,2,0.31126713985414556,0.0,2,44,34,0.035940803382663845,0.7093425605536332
Network_491,T715,0,-7.5089351621825e-18,0.0,0,44,34,0.035940803382663845,0.7093425605536332
Network_491,T716,3,9.398027870670539e-17,0.0,3,44,34,0.035940803382663845,0.7093425605536332
Network_491,T717,2,0.24132635734107932,0.0,2,44,34,0.035940803382663845,0.7093425605536332
Network_491,T710,0,-1.0784590475776295e-18,0.0,0,44,34,0.035940803382663845,0.7093425605536332
Network_491,T711,2,0.24132635734107932,0.0,2,44,34,0.035940803382663845,0.7093425605536332
Network_491,T712,1,0.013299400111741806,0.0,1,44,34,0.035940803382663845,0.7093425605536332
Network_491,T713,1,3.518785587484418e-17,0.0,1,44,34,0.035940803382663845,0.7093425605536332
Network_491,T727,3,1.3894875665572906e-16,0.0,3,44,34,0.035940803382663845,0.7093425605536332
Network_491,T718,1,0.14325950853693814,0.0,1,44,34,0.035940803382663845,0.7093425605536332
Network_491,T730,0,-1.3180241865831537e-17,0.0,0,44,34,0.035940803382663845,0.7093425605536332
Network_491,T731,0,2.456088569601231e-18,0.0,0,44,34,0.035940803382663845,0.7093425605536332
Network_491,T702,2,3.046340723155781e-16,0.0,2,44,34,0.035940803382663845,0.7093425605536332
Network_491,T630,0,-3.615521924702537e-19,0.0,0,44,34,0.035940803382663845,0.7093425605536332
Network_491,T611,1,-1.1124619853788946e-17,0.0,1,44,34,0.035940803382663845,0.7093425605536332
Network_491,T610,1,0.04795050284447727,0.0,1,44,34,0.035940803382663845,0.7093425605536332
Network_491,T613,2,3.9693631823069047e-16,0.0,2,44,34,0.035940803382663845,0.7093425605536332
Network_491,T614,0,2.3191241858276995e-18,0.0,0,44,34,0.035940803382663845,0.7093425605536332
Network_491,T616,0,3.746070269119197e-18,0.0,0,44,34,0.035940803382663845,0.7093425605536332
Network_491,T706,2,0.043774571079470234,0.013289036544850499,1,44,34,0.035940803382663845,0.7093425605536332
Network_491,T704,0,2.149581118477023e-18,0.0,0,44,34,0.035940803382663845,0.7093425605536332
Network_491,T703,1,2.4813432279346756e-17,0.0,1,44,34,0.035940803382663845,0.7093425605536332
Network_491,T728,0,9.892855756245623e-18,0.0,0,44,34,0.035940803382663845,0.7093425605536332
Network_491,T725,2,3.9171223939767097e-16,0.0,2,44,34,0.035940803382663845,0.7093425605536332
Network_491,T724,1,0.11748386945270785,0.0,1,44,34,0.035940803382663845,0.7093425605536332
Network_491,T732,1,1.5118500138733014e-16,0.0,1,44,34,0.035940803382663845,0.7093425605536332
Network_491,T726,0,1.3071365681089827e-17,0.0,0,44,34,0.035940803382663845,0.7093425605536332
Network_491,T721,2,0.13078326956444955,0.024363233665559245,1,44,34,0.035940803382663845,0.7093425605536332
Network_491,T720,0,1.3095992616109588e-19,0.0,0,44,34,0.035940803382663845,0.7093425605536332
Network_491,T709,4,0.3866945840292663,0.04318936877076412,2,44,34,0.035940803382663845,0.7093425605536332
Network_491,T708,2,0.15782762210520557,0.013289036544850499,1,44,34,0.035940803382663845,0.7093425605536332
Network_491,T628,3,1.6629951481337718e-16,0.0,3,44,34,0.035940803382663845,0.7093425605536332
Network_491,T723,0,-5.374939775630036e-18,0.0,0,44,34,0.035940803382663845,0.7093425605536332
Network_491,T629,1,-2.358139725155972e-17,0.0,1,44,34,0.035940803382663845,0.7093425605536332
Network_491,T722,2,-4.3151246464923076e-17,0.0011074197120708748,1,44,34,0.035940803382663845,0.7093425605536332
Network_491,T733,0,8.335726658826606e-18,0.0,0,44,34,0.035940803382663845,0.7093425605536332
Network_491,T608,3,4.718447854656915e-16,0.0016611295681063123,2,44,34,0.035940803382663845,0.7093425605536332
Network_491,T609,3,5.551115123125783e-17,0.0,3,44,34,0.035940803382663845,0.7093425605536332
Network_491,T606,4,6.106226635438361e-16,0.008859357696566999,2,44,34,0.035940803382663845,0.7093425605536332
Network_491,T607,6,0.5529920099550532,0.03820598006644518,2,44,34,0.035940803382663845,0.7093425605536332
Network_491,T604,5,0.4715343163278117,0.03820598006644518,2,44,34,0.035940803382663845,0.7093425605536332
Network_491,T602,0,1.1760047977286495e-17,0.0,0,44,34,0.035940803382663845,0.7093425605536332
Network_491,T603,1,0.16800763131720753,0.0,1,44,34,0.035940803382663845,0.7093425605536332
Network_491,T601,4,4.85722573273506e-16,0.007198228128460687,2,44,34,0.035940803382663845,0.7093425605536332
