network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_65,Ant621,73,0.14237693533372375,0.0077286567118420415,40,90,2336,0.583270911360799,0.30144899967153393,18.0,621.0,255.63299999999998,190.0,0.0,C,C,C,N,1.36364,0.818182,0.454545,538.81818,346.09091,153.63636,11.36
Network_65,Ant356,54,0.11130942577442368,0.0019041517289910008,40,90,2336,0.583270911360799,0.30144899967153393,18.0,356.0,183.199,40.0,0.0,N,N,N,N,51.0,0.363636,0.909091,601.09091,67.272727,18.818182,26.45
Network_65,Ant227,62,0.12434235746357426,0.004249527337683811,40,90,2336,0.583270911360799,0.30144899967153393,18.0,227.0,162.78799999999998,78.0,0.0,C,C,C,C,17.9091,70.3636,0.545455,387.54545,219.72727000000003,125.63636000000001,1.545
Network_65,Ant114,37,0.06426112697773471,0.004046454522244717,30,90,2336,0.583270911360799,0.30144899967153393,18.0,114.0,144.81,57.0,0.0,N,N,C, ,560.182,0.0909091,88.8182,400.36364,74.727273,15.818182,3.455
Network_65,Ant112,65,0.11810305133360556,0.013932738373392794,40,90,2336,0.583270911360799,0.30144899967153393,18.0,112.0,139.517,50.0,0.0,N,C,F, ,160.273,0.181818,0.454545,361.90909,165.27273,67.636364,0.7273
Network_65,Ant195,65,0.13075516576069118,0.00425568041378101,40,90,2336,0.583270911360799,0.30144899967153393,18.0,195.0,223.081,176.0,0.0,C,C,C,C,3.27273,136.0,0.272727,291.27272999999997,375.09091,267.81818,0.6364
Network_65,Ant518,68,0.12340721307639387,0.01571873531652752,40,90,2336,0.583270911360799,0.30144899967153393,18.0,518.0,167.69299999999998,85.0,0.0,C,C,C, ,16.7273,2.63636,1.36364,248.72727000000003,212.90909,139.63636,0.4545
Network_65,Ant492,54,0.1108015768558197,0.0024574295292526843,40,90,2336,0.583270911360799,0.30144899967153393,18.0,492.0,196.987,197.0,0.0,N,N,N,N,1.54545,0.0909091,0.909091,541.63636,95.818182,19.545455,28.73
Network_65,Ant324,56,0.11513024881645503,0.002690671885870106,40,90,2336,0.583270911360799,0.30144899967153393,18.0,324.0,129.634,50.0,0.0,N,N,C,C,474.727,0.363636,0.545455,324.45455,108.18182,56.81818199999999,2.545
Network_65,Ant650,69,0.1357909172086146,0.00590067246321866,40,90,2336,0.583270911360799,0.30144899967153393,,,,,,,,,,,,,,,,
Network_65,Ant556,57,0.11592352376133318,0.002940207734401491,40,90,2336,0.583270911360799,0.30144899967153393,18.0,556.0,154.616,64.0,0.0,N,N,N,N,65.2727,0.363636,2.0,436.63635999999997,58.454544999999996,17.909091,7.727
Network_65,Ant552,64,0.12958443774652045,0.0038757140117766076,40,90,2336,0.583270911360799,0.30144899967153393,18.0,552.0,166.111,40.0,0.0,N,N,N,N,178.18200000000002,0.727273,4.63636,807.72727,104.90908999999999,21.0,71.45
