network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex
Network_906,1m,3,0.557345410189304,0.002380952380952381,2,22,15,0.06493506493506493,0.41310033567285054,male
Network_906,2f,3,0.5573454101893037,0.002380952380952381,2,22,15,0.06493506493506493,0.41310033567285054,female
Network_906,3f,0,-1.8987079786445908e-17,0.0,0,22,15,0.06493506493506493,0.41310033567285054,female
Network_906,5m,2,-2.4210193289206395e-16,0.004761904761904762,1,22,15,0.06493506493506493,0.41310033567285054,male
Network_906,6f,1,1.200379687913355e-17,0.0,1,22,15,0.06493506493506493,0.41310033567285054,female
Network_906,7m,1,2.864410003746176e-17,0.0,1,22,15,0.06493506493506493,0.41310033567285054,male
Network_906,8f,0,-4.695965975246039e-18,0.0,0,22,15,0.06493506493506493,0.41310033567285054,female
Network_906,9f,1,-3.043003573282853e-17,0.0,1,22,15,0.06493506493506493,0.41310033567285054,female
Network_906,10m,2,3.194521750469586e-17,0.0,2,22,15,0.06493506493506493,0.41310033567285054,male
Network_906,11m,1,-9.966854397571398e-20,0.0,1,22,15,0.06493506493506493,0.41310033567285054,male
Network_906,12m,1,2.474935968935558e-16,0.0,1,22,15,0.06493506493506493,0.41310033567285054,male
Network_906,16m,3,1.812074187323327e-17,0.009523809523809525,2,22,15,0.06493506493506493,0.41310033567285054,male
Network_906,17f,0,2.1854441799474582e-17,0.0,0,22,15,0.06493506493506493,0.41310033567285054,female
Network_906,18f,2,0.43516214649359924,0.0,2,22,15,0.06493506493506493,0.41310033567285054,female
Network_906,19m,1,8.920551031000585e-17,0.0,1,22,15,0.06493506493506493,0.41310033567285054,male
Network_906,20f,2,6.34943237726297e-17,0.0,2,22,15,0.06493506493506493,0.41310033567285054,female
Network_906,21m,2,0.4351621464935991,0.0,2,22,15,0.06493506493506493,0.41310033567285054,male
Network_906,22f,1,-9.71445146547012e-17,0.0,1,22,15,0.06493506493506493,0.41310033567285054,female
Network_906,23f,1,2.7755575615628914e-16,0.0,1,22,15,0.06493506493506493,0.41310033567285054,female
Network_906,24f,0,2.7755575615628914e-17,0.0,0,22,15,0.06493506493506493,0.41310033567285054,female
Network_906,25m,2,-3.3306690738754696e-16,0.004761904761904762,1,22,15,0.06493506493506493,0.41310033567285054,male
Network_906,27f,1,-5.551115123125783e-17,0.0,1,22,15,0.06493506493506493,0.41310033567285054,female
