network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_180,Ant621,94,0.08645058717625129,0.002632435659662,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,621.0,146.632,40.0,1.0,C,F, , ,79.9091,0.0,4.27273,224.54545,264.54545,186.72727,0.4545
Network_180,Ant620,76,0.07250311569176207,0.0010641163541130463,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,620.0,169.0,92.0,0.0,C,C,C, ,10.6364,2.36364,17.2727,160.90909,371.0,214.0,0.0
Network_180,Ant665,102,0.09459639383851633,0.0027924713011512137,67,133,6082,0.6928685349737981,0.2980913277820306,,,,,,,,,,,,,,,,
Network_180,Ant356,119,0.10861552990457057,0.005014988461632971,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,356.0,136.795,50.0,0.0,N,C, , ,295.72700000000003,1.0,154.909,459.90909000000005,289.81818,104.72726999999999,2.455
Network_180,Ant353,44,0.039071729214654474,0.00024257880200156037,44,133,6082,0.6928685349737981,0.2980913277820306,58.0,353.0,148.661,40.0,0.0,N,N,N,N,1048.64,0.0,0.0,447.09090999999995,53.363636,18.090909,31.27
Network_180,Ant149,50,0.04372516378402919,0.00013099284377887072,46,133,6082,0.6928685349737981,0.2980913277820306,58.0,149.0,138.975,92.0,1.0,C,F, , ,14.3636,0.272727,0.454545,196.63636,230.27272999999997,243.27272999999997,0.1818
Network_180,Ant540,70,0.06495458890904417,0.001001533131398921,66,133,6082,0.6928685349737981,0.2980913277820306,58.0,540.0,172.467,14.0,0.0,N,N, , ,150.455,0.0,7.636360000000001,401.0,91.090909,31.454545,12.0
Network_180,Ant114,104,0.09799850048209674,0.0025594569044271776,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,114.0,197.22299999999998,92.0,0.0,C,C,F,F,6.72727,0.272727,1.18182,199.72727,426.18182,241.18182000000002,0.4545
Network_180,Ant117,98,0.09189418552738,0.0023394239925985435,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,117.0,144.80700000000002,85.0,0.0,N,N, , ,340.909,0.636364,20.6364,461.72727000000003,196.90909,129.18182,17.09
Network_180,Ant111,109,0.10028608750918636,0.003691917876443571,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,111.0,191.604,246.0,0.0,C,F,F, ,27.3636,4.27273,1.36364,197.36364,499.45455,416.18182,4.455
Network_180,Ant113,102,0.09298900290326993,0.00398011016920358,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,113.0,152.42700000000002,57.0,0.0,N,C,F, ,747.3639999999999,5.81818,0.0,298.90909,138.54545,175.18182,7.273
Network_180,Ant112,78,0.07096359273581564,0.0015293495536911135,64,133,6082,0.6928685349737981,0.2980913277820306,58.0,112.0,169.579,267.0,55.0,F,F, , ,1.81818,35.6364,0.545455,56.454544999999996,141.09091,857.8181800000001,0.0
Network_180,Ant195,114,0.10621560963426455,0.0034257241250749723,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,195.0,185.043,134.0,0.0,C,C,F,F,108.63600000000001,0.727273,6.18182,324.90909,316.18182,189.09091,1.818
Network_180,Ant196,102,0.09703999785092057,0.0021365770513307046,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,196.0,169.257,92.0,0.0,C,C,C,C,42.6364,0.181818,9.272730000000001,321.54545,257.45455,157.63636,5.909
Network_180,Ant191,103,0.09504868888574886,0.003096643103290829,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,191.0,144.627,50.0,0.0,N,N,N,N,565.273,0.0,2.81818,513.0,115.18182,32.727273,20.64
Network_180,Ant198,87,0.0785404779633879,0.0024003855154934965,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,198.0,142.352,57.0,29.0,F,F,F, ,7.72727,4.90909,41.0,135.36364,290.54545,563.36364,1.364
Network_180,Ant318,63,0.05768763324840776,0.0008136453600347807,59,133,6082,0.6928685349737981,0.2980913277820306,58.0,318.0,144.534,85.0,0.0,C,F,F,F,5.36364,0.727273,25.3636,69.818182,176.27273,101.90909,0.0
Network_180,Ant929,88,0.08436213651801826,0.0014612519423267377,67,133,6082,0.6928685349737981,0.2980913277820306,,,,,,,,,,,,,,,,
Network_180,Ant492,105,0.09919040918017281,0.0025482495657106847,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,492.0,157.80100000000002,92.0,2.0,C,C,F,F,29.4545,1.9090900000000002,48.7273,277.27272999999997,266.18182,104.81818,1.909
Network_180,Ant320,115,0.10512981474143746,0.004646734917090299,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,320.0,157.137,78.0,0.0,C,C,F,F,52.7273,1.36364,7.81818,188.90909,269.90909,150.72727,1.455
Network_180,Ant650,124,0.11127363220882144,0.0065888451975065435,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,650.0,172.838,92.0,103.0,F,F,F, ,50.4545,45.6364,9.272730000000001,433.45455,459.81818,653.63636,13.55
Network_180,Ant556,93,0.08543393984554352,0.0023384402081988304,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,556.0,166.82,120.0,22.0,F,F, , ,12.3636,11.0,1.0,109.0,292.0,558.63636,0.0
Network_180,Ant552,87,0.0799884050363566,0.0024153153516205225,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,552.0,143.54399999999998,64.0,0.0,C,F, , ,36.4545,1.09091,26.1818,156.09091,235.36364,175.72727,0.1818
Network_180,Ant250,89,0.08535208602767064,0.0015378184636214317,67,133,6082,0.6928685349737981,0.2980913277820306,58.0,250.0,182.792,113.0,0.0,C,C,F,F,39.0,0.545455,9.45455,134.0,342.36364,170.90909,0.0
