network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
Network_236,Ant621,78,0.1277588476498657,0.004950321215429843,48,91,2817,0.6879120879120879,0.2639489651902581,78.0,621.0,207.894,204.0,0.0,F,F,F,F,2.90909,10.1818,0.363636,227.72727000000003,291.81818,676.36364,1.636
Network_236,Ant620,60,0.1007318022751692,0.0020730472619846386,48,91,2817,0.6879120879120879,0.2639489651902581,78.0,620.0,175.02599999999998,71.0,0.0,N,N,N,N,390.455,0.0,1.9090900000000002,994.36364,220.81817999999998,85.090909,29.18
Network_236,Ant118,42,0.06529063377758194,0.002260907343268512,37,91,2817,0.6879120879120879,0.2639489651902581,78.0,118.0,179.739,260.0,18.0,F,F,F,C,1.36364,14.3636,2.27273,137.54545,220.09091,616.0,0.0
Network_236,Ant227,77,0.12285132607101791,0.009191738190923657,48,91,2817,0.6879120879120879,0.2639489651902581,78.0,227.0,177.192,64.0,0.0,N,C,F,F,50.5455,0.272727,2.18182,574.18182,299.81818,144.63636,7.636
Network_236,Ant113,59,0.09331925367587586,0.005262753249701779,48,91,2817,0.6879120879120879,0.2639489651902581,78.0,113.0,160.59,120.0,0.0,C,F,F,F,68.7273,3.72727,77.6364,366.63636,329.54545,358.72727000000003,2.0
Network_236,Ant195,19,0.02495023255292885,5.933854300887111e-05,19,91,2817,0.6879120879120879,0.2639489651902581,78.0,195.0,164.59599999999998,183.0,0.0,C,F,F,C,3.36364,1.63636,3.18182,373.81818,355.90909,287.27272999999997,0.4545
Network_236,Ant196,79,0.1258646548609263,0.010720028019180872,48,91,2817,0.6879120879120879,0.2639489651902581,78.0,196.0,181.648,211.0,11.0,F,F,F,F,1.0,8.090910000000001,0.0,312.72727000000003,447.0,831.72727,0.3636
Network_236,Ant190,54,0.09161627255980598,0.0012105886214868046,48,91,2817,0.6879120879120879,0.2639489651902581,78.0,190.0,149.482,5.0,0.0,N,N,N,N,410.63599999999997,0.0,0.0,647.09091,138.0,51.181818,8.0
Network_236,Ant929,67,0.11348621629108804,0.002100719196081323,48,91,2817,0.6879120879120879,0.2639489651902581,78.0,929.0,171.71200000000002,40.0,0.0,N,N,N,N,247.545,0.0,0.0,802.18182,250.18182000000002,101.72726999999999,6.909
Network_236,Ant492,72,0.11532695695006888,0.009438378881615934,48,91,2817,0.6879120879120879,0.2639489651902581,78.0,492.0,165.02700000000002,141.0,49.0,F,F,F,F,16.2727,117.455,4.45455,157.09091,220.36364,574.81818,0.5455
