t,S,I,R,run_id
0.0,18,1,0,1
1.6388636435979111,17,2,0,1
1.720808418818569,16,3,0,1
1.8895127010182722,15,4,0,1
2.2541381943047454,14,5,0,1
2.917888530576826,13,6,0,1
2.939650621827125,12,7,0,1
3.2490686534995783,11,8,0,1
4.053872492793999,10,9,0,1
4.168305218777715,9,10,0,1
4.323334218733033,8,11,0,1
4.510957976218891,8,10,1,1
4.537666471148371,8,9,2,1
4.688138696847751,7,10,2,1
4.789672579494027,6,11,2,1
4.824450901497347,5,12,2,1
4.836747294169689,5,11,3,1
5.056136225739044,4,12,3,1
5.242834997053512,3,13,3,1
5.5802251080944405,3,12,4,1
5.658928128829214,2,13,4,1
6.062059165550446,1,14,4,1
6.203130961548641,0,15,4,1
7.492975660982709,0,14,5,1
11.261524315915468,0,13,6,1
12.018420196632551,0,12,7,1
13.549875311076956,0,11,8,1
13.68698584885797,0,10,9,1
15.044714101757982,0,9,10,1
16.025323812539817,0,8,11,1
18.378210904121858,0,7,12,1
18.63908283629729,0,6,13,1
19.923357097501814,0,5,14,1
21.460690793224952,0,4,15,1
23.47665216327401,0,3,16,1
25.77874701067791,0,2,17,1
30.462222884588613,0,1,18,1
51.80289963953629,0,0,19,1
0.0,18,1,0,2
0.028016891838824453,17,2,0,2
0.6895959367243234,16,3,0,2
0.8715480712449969,15,4,0,2
0.9753053462052783,14,5,0,2
1.6814390114712818,13,6,0,2
2.0738367312560175,12,7,0,2
2.129479660742678,11,8,0,2
2.369515275245583,10,9,0,2
2.4801865023905325,9,10,0,2
2.8188578003718243,8,11,0,2
3.0958473837621256,8,10,1,2
3.384935634797098,7,11,1,2
3.742522183622843,6,12,1,2
3.7779799950323474,5,13,1,2
3.8542448958316413,4,14,1,2
4.250434389984409,4,13,2,2
4.494589797027477,4,12,3,2
4.577479419299987,3,13,3,2
4.608709889396612,3,12,4,2
4.780383220639986,2,13,4,2
4.953300668665503,1,14,4,2
5.115874701945217,1,13,5,2
6.348003267594673,0,14,5,2
7.605298458390481,0,13,6,2
8.023337884945434,0,12,7,2
8.716696376352111,0,11,8,2
9.4632157409848,0,10,9,2
9.852408174289241,0,9,10,2
10.89726927508526,0,8,11,2
12.642808153547822,0,7,12,2
15.569830279319984,0,6,13,2
15.85153846999715,0,5,14,2
17.561071079721472,0,4,15,2
18.474362659557396,0,3,16,2
21.103530933020792,0,2,17,2
24.54080502322536,0,1,18,2
27.417780337421263,0,0,19,2
0.0,18,1,0,3
0.43215455943383396,17,2,0,3
0.8677770653420518,16,3,0,3
0.8742369245015682,15,4,0,3
0.9283134618921053,14,5,0,3
1.2123398456598833,13,6,0,3
1.6306469519156133,12,7,0,3
1.9385622967790312,11,8,0,3
2.028773099798098,10,9,0,3
2.0395830437334173,9,10,0,3
2.112714545820484,8,11,0,3
2.2799428862511038,7,12,0,3
2.301894924578362,6,13,0,3
2.3546124315114794,5,14,0,3
2.6782802854495755,4,15,0,3
2.684950550049256,3,16,0,3
2.6995258247985405,3,15,1,3
2.7739231877787422,2,16,1,3
2.8363388234131737,1,17,1,3
2.9265999538838936,1,16,2,3
2.929137170848698,1,15,3,3
3.0073313332163467,0,16,3,3
3.4147695298237837,0,15,4,3
4.4920642763019965,0,14,5,3
5.411722087791052,0,13,6,3
5.422923212176845,0,12,7,3
5.762212557709404,0,11,8,3
6.630792101008513,0,10,9,3
7.223108445885414,0,9,10,3
7.324937139554756,0,8,11,3
7.425119691820092,0,7,12,3
12.641155898796018,0,6,13,3
13.66086649519245,0,5,14,3
14.23277000541257,0,4,15,3
16.28195997793101,0,3,16,3
17.23556965939195,0,2,17,3
17.6955052794652,0,1,18,3
17.6959707608389,0,0,19,3
0.0,18,1,0,4
0.3655637908161102,17,2,0,4
1.1983256533595523,16,3,0,4
1.2164595233976023,15,4,0,4
1.5835624360079579,14,5,0,4
1.5971306189551235,13,6,0,4
1.6867105508278717,12,7,0,4
1.8319987950880714,11,8,0,4
1.8539480808119544,10,9,0,4
2.191059705863439,9,10,0,4
2.3337937170161114,8,11,0,4
2.500272587852779,7,12,0,4
2.5128988766591043,6,13,0,4
2.5702658912710548,6,12,1,4
2.5726703871616645,5,13,1,4
2.8900076350304253,4,14,1,4
3.3487720876450315,4,13,2,4
3.440808636736524,3,14,2,4
3.900396700538951,3,13,3,4
4.09764826653014,3,12,4,4
4.399522885707969,2,13,4,4
5.097531506124067,1,14,4,4
5.359765273508963,0,15,4,4
5.544206699393184,0,14,5,4
5.615120485961498,0,13,6,4
8.30579313950573,0,12,7,4
9.723994337632966,0,11,8,4
10.798216134073614,0,10,9,4
11.309822067344378,0,9,10,4
11.333635955022343,0,8,11,4
12.803278126322052,0,7,12,4
13.392110365293169,0,6,13,4
13.779138588405083,0,5,14,4
19.49336267754572,0,4,15,4
