network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex
Network_1006,bd,27,0.19114627719896118,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,M
Network_1006,cb,27,0.19114627719896124,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,F
Network_1006,ct,27,0.19114627719896116,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,M
Network_1006,ds,27,0.1911462771989612,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,M
Network_1006,ed,26,0.18518887179133842,0.00011396011396011397,25,28,373,0.9867724867724867,0.0,M
Network_1006,ev,27,0.19114627719896127,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,F
Network_1006,gw,27,0.19114627719896124,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,F
Network_1006,id,26,0.1851888717913384,0.00011396011396011397,25,28,373,0.9867724867724867,0.0,F
Network_1006,jr,27,0.1911462771989612,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,M
Network_1006,lb,27,0.19114627719896118,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,M
Network_1006,lh,27,0.19114627719896116,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,F
Network_1006,ll,27,0.19114627719896113,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,F
Network_1006,ma,25,0.17872957659843283,0.0,25,28,373,0.9867724867724867,0.0,M
Network_1006,nu,27,0.19114627719896116,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,F
Network_1006,nv,27,0.19114627719896116,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,F
Network_1006,ov,27,0.19114627719896116,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,M
Network_1006,pq,27,0.19114627719896127,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,M
Network_1006,qn,27,0.1911462771989611,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,F
Network_1006,qo,27,0.1911462771989612,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,M
Network_1006,rc,27,0.19114627719896124,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,M
Network_1006,va,27,0.19114627719896116,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,M
Network_1006,wb,27,0.1911462771989613,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,M
Network_1006,wr,27,0.1911462771989612,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,M
Network_1006,ws,27,0.1911462771989611,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,M
Network_1006,xb,25,0.17872957659843286,0.0,25,28,373,0.9867724867724867,0.0,M
Network_1006,xd,23,0.16484221797125848,0.0,23,28,373,0.9867724867724867,0.0,M
Network_1006,xu,27,0.1911462771989611,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,M
Network_1006,zk,27,0.1911462771989612,0.0006094388703084356,25,28,373,0.9867724867724867,0.0,M
