t,S,I,R,run_id
0.0,114,1,0,1
0.027626550092200313,113,2,0,1
0.04210407112208132,112,3,0,1
0.050677404939370466,111,4,0,1
0.05471200947648608,110,5,0,1
0.05512717346242641,109,6,0,1
0.05577590056002324,108,7,0,1
0.05943362554620206,107,8,0,1
0.06001880616897048,106,9,0,1
0.06326072535596629,105,10,0,1
0.06331233749065804,104,11,0,1
0.06366756715640717,103,12,0,1
0.06566025423502077,102,13,0,1
0.07159735359873487,101,14,0,1
0.0716508533946179,100,15,0,1
0.07358109062984758,99,16,0,1
0.07439957375143522,98,17,0,1
0.0750990315943807,97,18,0,1
0.07677380260812408,96,19,0,1
0.07825938772115891,95,20,0,1
0.08004222698884837,94,21,0,1
0.08285076671720969,93,22,0,1
0.08441337352765035,92,23,0,1
0.08697537936229946,91,24,0,1
0.09006486475031515,90,25,0,1
0.09136613886029414,89,26,0,1
0.09253122421396887,88,27,0,1
0.09337133708936711,87,28,0,1
0.09361907885879889,86,29,0,1
0.09381509107089192,85,30,0,1
0.09456638126267188,84,31,0,1
0.09461997212572247,83,32,0,1
0.09550811368215575,82,33,0,1
0.09555369367755666,81,34,0,1
0.0965274280992191,80,35,0,1
0.09757967562851479,79,36,0,1
0.09832799133000071,78,37,0,1
0.10084702159968623,77,38,0,1
0.10263571993210277,76,39,0,1
0.1040208419988539,75,40,0,1
0.10460477845855957,74,41,0,1
0.1049577552347669,73,42,0,1
0.10519167461697233,72,43,0,1
0.10928887411711258,71,44,0,1
0.11007426415194754,70,45,0,1
0.11293777180554163,69,46,0,1
0.1135089465130275,68,47,0,1
0.11382277078974598,67,48,0,1
0.11384424888671735,66,49,0,1
0.11499309012823906,65,50,0,1
0.11508482660712227,64,51,0,1
0.1151285883452161,63,52,0,1
0.1154618930965324,62,53,0,1
0.11625203499475004,61,54,0,1
0.11683011449619056,60,55,0,1
0.1182034722925973,59,56,0,1
0.11873212052472215,58,57,0,1
0.12074569150230899,57,58,0,1
0.12215596575112676,56,59,0,1
0.12234727811067968,55,60,0,1
0.1255183923772872,54,61,0,1
0.12560959173207492,53,62,0,1
0.12676044190114064,52,63,0,1
0.1275822860408671,51,64,0,1
0.127639042663498,50,65,0,1
0.1282329243107608,49,66,0,1
0.12846340021429706,48,67,0,1
0.12856424433229777,47,68,0,1
0.13048200554129008,46,69,0,1
0.1304895947532662,45,70,0,1
0.1318246227096283,44,71,0,1
0.13238955808314345,43,72,0,1
0.1327759138074912,42,73,0,1
0.13290007813007296,41,74,0,1
0.13320561373715803,40,75,0,1
0.13447988996829285,39,76,0,1
0.13477827320562358,38,77,0,1
0.1351815631039666,37,78,0,1
0.135258946236369,36,79,0,1
0.13526767482396707,35,80,0,1
0.13563879144184607,34,81,0,1
0.13995558074888265,33,82,0,1
0.14202312506872486,32,83,0,1
0.1430735729581169,31,84,0,1
0.1432816213690508,30,85,0,1
0.1470180467768273,29,86,0,1
0.14792348812536976,28,87,0,1
0.14868868893505652,27,88,0,1
0.1496462725322929,26,89,0,1
0.1497853850376223,26,88,1,1
0.1502133788007592,25,89,1,1
0.15146572536037542,24,90,1,1
0.15162492969047262,23,91,1,1
0.1516510891164164,22,92,1,1
0.15302059308271987,21,93,1,1
0.15334467831996332,20,94,1,1
0.15334651833709928,19,95,1,1
0.16129970241157462,18,96,1,1
0.16331160942214146,17,97,1,1
0.1660071274010461,16,98,1,1
0.16779420642379003,15,99,1,1
0.17052081962210755,14,100,1,1
0.17238781216002141,13,101,1,1
0.172744540881614,13,100,2,1
0.1772034232011043,12,101,2,1
0.17878316204693756,11,102,2,1
0.18486636541333226,10,103,2,1
0.18722208470125581,9,104,2,1
0.19355724225715717,8,105,2,1
0.1952422671616086,7,106,2,1
0.20090069924967424,6,107,2,1
0.20621777160446927,5,108,2,1
0.22516587803882196,5,107,3,1
0.23156509670284653,4,108,3,1
0.23497280392015218,4,107,4,1
0.23650651420713473,4,106,5,1
0.24352579571359992,4,105,6,1
0.2475888679753994,4,104,7,1
0.2504429999179825,3,105,7,1
0.2548265465522314,3,104,8,1
0.2692413780413816,3,103,9,1
0.2699118751611845,3,102,10,1
0.27789752739438006,3,101,11,1
0.27859285085263763,3,100,12,1
0.2926308267073653,3,99,13,1
0.2991259894670455,3,98,14,1
0.30111637144157954,3,97,15,1
0.3117759188590085,3,96,16,1
0.3144168905342659,3,95,17,1
0.3344972115418319,3,94,18,1
0.34532637927291,3,93,19,1
0.384104451509755,3,92,20,1
0.3963557399689237,3,91,21,1
0.4098667739550651,3,90,22,1
0.4241256206161833,3,89,23,1
0.4248112459468684,3,88,24,1
0.42530700243821196,3,87,25,1
0.43378527698129915,3,86,26,1
0.45198200786016557,3,85,27,1
0.46020399414677143,3,84,28,1
0.47462834564007045,2,85,28,1
0.49014190445534717,2,84,29,1
0.49537557535989984,2,83,30,1
0.49737046995079526,2,82,31,1
0.5079064497836451,2,81,32,1
0.5266638974607296,2,80,33,1
0.5442181814823651,2,79,34,1
0.5461017142219103,2,78,35,1
0.5510072789319794,2,77,36,1
0.5733568175755241,2,76,37,1
0.5821029496940353,2,75,38,1
0.5849880673873717,2,74,39,1
0.5918443281838706,2,73,40,1
0.623587471472344,2,72,41,1
0.6503315965121576,2,71,42,1
0.6876600688438393,2,70,43,1
0.7045710905950869,2,69,44,1
0.7064142936202464,2,68,45,1
0.7502922085221462,2,67,46,1
0.7554095818872099,2,66,47,1
0.7554622192108877,2,65,48,1
0.7791370681922946,2,64,49,1
0.7919488805820231,2,63,50,1
0.7990164876416556,2,62,51,1
0.8254266367388606,2,61,52,1
0.8268789477197053,2,60,53,1
0.8379167437760118,1,61,53,1
0.8563669880097466,1,60,54,1
0.8787950344936063,1,59,55,1
0.9015465451243866,1,58,56,1
0.9049727743045367,1,57,57,1
0.942518080310962,1,56,58,1
0.9504988387962607,1,55,59,1
0.9827630652816811,1,54,60,1
0.9883908654980506,1,53,61,1
0.9996755812517586,1,52,62,1
1.0165344670458096,1,51,63,1
1.0739584057410423,1,50,64,1
1.074047773436218,1,49,65,1
1.091006583376536,1,48,66,1
1.1630944534564838,1,47,67,1
1.1774575138137096,1,46,68,1
1.199901861017564,1,45,69,1
1.2167864272396745,1,44,70,1
1.2596885436745293,1,43,71,1
1.2600306129295784,1,42,72,1
1.2996393528551071,1,41,73,1
1.3385652997150195,1,40,74,1
1.3604772321061311,1,39,75,1
1.3705925352940111,1,38,76,1
1.398979268733847,1,37,77,1
1.4955448099275193,1,36,78,1
1.521565375265375,1,35,79,1
1.5470154231985904,1,34,80,1
1.5818548872388585,1,33,81,1
1.5855928331035511,1,32,82,1
1.603029814950105,1,31,83,1
1.6075572705926913,1,30,84,1
1.614820350936559,1,29,85,1
1.6567931643780547,1,28,86,1
1.6568094900208268,1,27,87,1
1.6791897815252512,1,26,88,1
1.8120726370127282,1,25,89,1
1.8143340695510077,1,24,90,1
1.837602673932624,1,23,91,1
1.9555477512717134,1,22,92,1
1.968189015619184,1,21,93,1
2.064452965918825,1,20,94,1
2.0901345478843614,1,19,95,1
2.169947998977527,1,18,96,1
2.171830353662593,1,17,97,1
2.2138783406424802,1,16,98,1
2.2547048095001148,1,15,99,1
2.256528433455419,1,14,100,1
2.299000937009891,1,13,101,1
2.3493456072048717,1,12,102,1
2.370300167334144,1,11,103,1
2.4222956051631486,1,10,104,1
2.4712555540029473,1,9,105,1
2.528397557691427,1,8,106,1
2.960728716272338,1,7,107,1
3.0867218751184113,1,6,108,1
3.1282104729060087,1,5,109,1
3.3315048265918397,1,4,110,1
3.469600535319909,1,3,111,1
3.688732321250859,1,2,112,1
3.8698500037904893,1,1,113,1
3.8810737645259485,1,0,114,1
0.0,114,1,0,2
0.027133157017696526,113,2,0,2
0.035585752536984344,112,3,0,2
0.0366919475616443,111,4,0,2
0.04136282135016808,110,5,0,2
0.043677478144476964,109,6,0,2
0.04397829437109202,108,7,0,2
0.044443263575882505,107,8,0,2
0.045159797656503416,106,9,0,2
0.046053650616476496,105,10,0,2
0.04819286674764329,104,11,0,2
0.051393960067542925,103,12,0,2
0.05169906784398888,102,13,0,2
0.053829149158009904,101,14,0,2
0.05389498072242053,100,15,0,2
0.054891788948291116,99,16,0,2
0.05832214764792715,98,17,0,2
0.059234867170978873,97,18,0,2
0.06059774146199746,96,19,0,2
0.060797286193220244,95,20,0,2
0.06110385268533437,94,21,0,2
0.06163942574752237,93,22,0,2
0.06178264442227035,92,23,0,2
0.06331563852783827,91,24,0,2
0.06374716218222383,90,25,0,2
0.06599560482192582,89,26,0,2
0.06620426358106594,88,27,0,2
0.06836652639224239,87,28,0,2
0.07249696610215078,86,29,0,2
0.07341861484289372,85,30,0,2
0.07415643132044104,84,31,0,2
0.07496498382204655,83,32,0,2
0.07597769552070054,82,33,0,2
0.0786968133302729,81,34,0,2
0.07968761550045125,80,35,0,2
0.08270149407620199,79,36,0,2
0.08323753245455463,78,37,0,2
0.08333189283676389,77,38,0,2
0.08365252131194069,76,39,0,2
0.0846411967507894,75,40,0,2
0.08500397312120038,74,41,0,2
0.08504075200433867,73,42,0,2
0.09030665697401115,72,43,0,2
0.09200378676204271,71,44,0,2
0.09253883073053899,70,45,0,2
0.09312089618349241,69,46,0,2
0.09455770382701605,68,47,0,2
0.09510868372018008,67,48,0,2
0.09646162106646751,66,49,0,2
0.09807763909948572,65,50,0,2
0.09808364520964567,64,51,0,2
0.09819107024357392,64,50,1,2
0.09931119652454427,63,51,1,2
0.09966266204623626,62,52,1,2
0.10026595386426339,61,53,1,2
0.10047011206704613,60,54,1,2
0.1008598966766773,59,55,1,2
0.1010114660078744,58,56,1,2
0.10212576462443254,57,57,1,2
0.10443619954184456,56,58,1,2
0.10533836018810158,55,59,1,2
0.10541400824468951,54,60,1,2
0.10629053537586493,54,59,2,2
0.10708977785780222,53,60,2,2
0.10938978518183345,52,61,2,2
0.10946442487294335,51,62,2,2
0.10958432383436545,50,63,2,2
0.10986374619712737,49,64,2,2
0.11295233154216328,48,65,2,2
0.11405061740503247,47,66,2,2
0.1147034041929237,46,67,2,2
0.11508946104394549,45,68,2,2
0.1153110923820556,44,69,2,2
0.11639268155365155,43,70,2,2
0.11705407473254348,42,71,2,2
0.11808587116190161,42,70,3,2
0.11978545050178535,41,71,3,2
0.12266409738663657,40,72,3,2
0.12305365902731115,39,73,3,2
0.12521849838702426,38,74,3,2
0.1259656838288111,37,75,3,2
0.1266191206029746,36,76,3,2
0.1268504871667416,35,77,3,2
0.12709853374207467,35,76,4,2
0.1287528900821186,34,77,4,2
0.12985337041811879,33,78,4,2
0.1316659522726577,32,79,4,2
0.1320193887036606,31,80,4,2
0.1345866275282682,30,81,4,2
0.13526841177989748,29,82,4,2
0.1357124133474869,28,83,4,2
0.13609125902868238,27,84,4,2
0.14305360320060953,26,85,4,2
0.14412971299941987,25,86,4,2
0.14603030438638845,24,87,4,2
0.1523779515179663,23,88,4,2
0.15286640735469645,22,89,4,2
0.15344309282804205,22,88,5,2
0.15796771105432325,21,89,5,2
0.15806675221171076,20,90,5,2
0.15908663303398707,20,89,6,2
0.1595164990301276,19,90,6,2
0.16018625271208195,19,89,7,2
0.16154785466624869,18,90,7,2
0.16280694873069773,18,89,8,2
0.16389791584020627,18,88,9,2
0.16529179110266026,17,89,9,2
0.16637336913819464,16,90,9,2
0.16883424774588715,15,91,9,2
0.1701760578205853,14,92,9,2
0.1717237177202156,13,93,9,2
0.1723029190362748,12,94,9,2
0.1732381903700759,11,95,9,2
0.17639476298945034,10,96,9,2
0.17674518023662045,9,97,9,2
0.1801878387234354,8,98,9,2
0.18159557155238207,7,99,9,2
0.18547104402805756,6,100,9,2
0.18572671583727737,5,101,9,2
0.18805972272795407,4,102,9,2
0.19031218182006318,3,103,9,2
0.2025064882400071,3,102,10,2
0.21384500071598153,2,103,10,2
0.2148032106728202,2,102,11,2
0.22824754901605462,2,101,12,2
0.23296848834371808,2,100,13,2
0.23315216164920363,2,99,14,2
0.2426622440875533,2,98,15,2
0.24404954286504693,2,97,16,2
0.24635068617059885,2,96,17,2
0.263062532087867,2,95,18,2
0.28461603166590593,2,94,19,2
0.30861912354692445,1,95,19,2
0.3147870098411948,1,94,20,2
0.3162013270861646,1,93,21,2
0.33317297935945545,1,92,22,2
0.3624244047587944,1,91,23,2
0.3744627274671178,1,90,24,2
0.38011638356693683,1,89,25,2
0.3870892569663846,1,88,26,2
0.40176121766127537,1,87,27,2
0.45881796278947806,1,86,28,2
0.4694041215541248,1,85,29,2
0.47581266404605727,1,84,30,2
0.47656473692688833,1,83,31,2
0.478694940550043,1,82,32,2
0.48136254008694346,1,81,33,2
0.4986217351712307,1,80,34,2
0.507462558837639,1,79,35,2
0.5116948909882817,1,78,36,2
0.5909054731043645,1,77,37,2
0.5923423218690286,1,76,38,2
0.615349186561861,1,75,39,2
0.61985160565086,1,74,40,2
0.6296476573092266,1,73,41,2
0.6499847056731111,1,72,42,2
0.6658999788689358,1,71,43,2
0.6743745928474059,1,70,44,2
0.6930477633009202,1,69,45,2
0.697252472418255,1,68,46,2
0.7143887681683595,1,67,47,2
0.7174046863209368,1,66,48,2
0.7331099593507652,1,65,49,2
0.7405985340044604,1,64,50,2
0.7662909161442113,1,63,51,2
0.7731920625078856,1,62,52,2
0.7763165044089532,1,61,53,2
0.7795533760166368,1,60,54,2
0.8159733236006166,1,59,55,2
0.8626430763207389,1,58,56,2
0.9234747783265921,1,57,57,2
0.9256075344618221,1,56,58,2
0.9875475573886332,1,55,59,2
1.0039258653321117,1,54,60,2
1.012341838457814,1,53,61,2
1.1331502171868493,1,52,62,2
1.2469202505861117,1,51,63,2
1.248302193897736,1,50,64,2
1.2797630469904726,1,49,65,2
1.3765045816316865,1,48,66,2
1.418469075284281,1,47,67,2
1.475047928753069,1,46,68,2
1.5164500848536284,1,45,69,2
1.5573010163284127,1,44,70,2
1.5631789170783807,1,43,71,2
1.5829987447828515,1,42,72,2
1.5951641448172889,1,41,73,2
1.6034852811324376,1,40,74,2
1.650867672369083,1,39,75,2
1.6637434301153091,1,38,76,2
1.7452364245333898,1,37,77,2
1.7779561993061663,1,36,78,2
1.8034453867991398,1,35,79,2
1.8187452824465749,1,34,80,2
1.8452424872903925,1,33,81,2
1.881954278779505,1,32,82,2
1.9032447387379323,1,31,83,2
1.9081614174026307,1,30,84,2
1.982130955635055,1,29,85,2
2.0061822238837657,1,28,86,2
2.0186186791675484,1,27,87,2
2.0399315050804088,1,26,88,2
2.0948099382027956,1,25,89,2
2.100881396203314,1,24,90,2
2.1253900419737155,1,23,91,2
2.2859850585435586,1,22,92,2
2.3194037310184505,1,21,93,2
2.3278362559283283,1,20,94,2
2.677042692581763,1,19,95,2
