time,infector,infectee,run_id
0.0,,by,1
0.031110912752577005,by,sq,1
0.03878648991436969,sq,oo,1
0.10801402621175518,sq,oh,1
0.251746780322104,oh,bz,1
0.273743686470421,sq,vd,1
0.2841126501474745,bz,xt,1
0.5894086163255914,oo,qa,1
0.6740095767825683,oh,zb,1
1.043654817844473,sq,il,1
1.1250679278636155,sq,qr,1
1.3285411421252626,sq,mw,1
1.4320108790057569,mw,gv,1
1.5637461760079405,zb,dv,1
2.091182346618578,mw,ks,1
0.0,,mw,2
0.07051574160780551,mw,zb,2
0.09464902697245887,mw,ks,2
0.21066490255145603,mw,bz,2
0.38046786259082777,mw,qa,2
0.40481215406319626,ks,by,2
0.41079251960714985,by,gv,2
0.5600315946043521,by,sq,2
1.020364199304816,qa,qr,2
1.0870848134524504,qa,xt,2
1.2680814299456034,gv,oo,2
