time,infector,infectee,run_id
0.0,,qr,1
0.10693918163056478,qr,qa,1
1.239150493659728,qa,mw,1
2.0233598411522085,mw,bz,1
2.3325248215024597,qa,sq,1
2.9164933568819578,mw,oo,1
2.952694189925263,bz,xt,1
3.160452582514855,mw,ks,1
4.016496830177781,xt,zb,1
4.241063245178964,zb,vd,1
4.6567766985326795,bz,by,1
8.93203907415922,by,oh,1
0.0,,zb,2
0.6499489452954318,zb,oo,2
0.9189650217184089,oo,mw,2
1.0346091663396662,zb,vd,2
1.0630547202864555,mw,bz,2
1.2029897777093514,vd,sq,2
1.6259770170854884,mw,qa,2
1.6594339288823348,sq,by,2
1.7158592433830757,mw,ks,2
2.2813019798710625,qa,xt,2
3.1554187799792075,sq,oh,2
