t,S,I,R,run_id
0.0,15,1,0,1
0.49739354075067077,14,2,0,1
0.49863587383738106,13,3,0,1
0.513082688534624,12,4,0,1
0.5189930227135169,11,5,0,1
0.6707627330246848,10,6,0,1
0.6879598966411364,9,7,0,1
0.6941022804181094,8,8,0,1
0.7075317645045978,7,9,0,1
0.7532687684922452,6,10,0,1
0.8045345690260827,5,11,0,1
0.8100078400074731,4,12,0,1
0.8586100261426759,3,13,0,1
0.8794057439252405,3,12,1,1
0.9194457606284618,2,13,1,1
0.9468263514328649,1,14,1,1
0.9670441963147067,0,15,1,1
1.837219082160534,0,14,2,1
2.8914254981512553,0,13,3,1
3.7102663173619774,0,12,4,1
4.377104428445049,0,11,5,1
5.540336308921814,0,10,6,1
6.084581877947511,0,9,7,1
6.327552137888864,0,8,8,1
10.259029383412425,0,7,9,1
12.225732971902477,0,6,10,1
13.432472106798615,0,5,11,1
15.048754916199794,0,4,12,1
17.43509094524951,0,3,13,1
24.02145068733771,0,2,14,1
30.00670276492869,0,1,15,1
35.222565789771934,0,0,16,1
0.0,15,1,0,2
0.21536063458120333,14,2,0,2
0.24389962418179503,13,3,0,2
0.24673771356295926,12,4,0,2
0.40002220058700555,11,5,0,2
0.4156695068596416,10,6,0,2
0.4284564462568564,9,7,0,2
0.46314557315862837,8,8,0,2
0.5021841870293984,7,9,0,2
0.544125783799312,6,10,0,2
0.6017035884400227,5,11,0,2
0.6158304422772352,4,12,0,2
0.6912690409927686,3,13,0,2
0.7173927782264823,2,14,0,2
0.7245263429585337,1,15,0,2
0.8237207773165208,0,16,0,2
1.6712475609490425,0,15,1,2
1.992733501578906,0,14,2,2
2.6764508119794357,0,13,3,2
3.2931145694629995,0,12,4,2
3.43788588420134,0,11,5,2
4.17557547508074,0,10,6,2
5.000164809524735,0,9,7,2
5.440904081781046,0,8,8,2
5.85274881780272,0,7,9,2
7.132984019928994,0,6,10,2
8.57160727543719,0,5,11,2
11.154324140995119,0,4,12,2
13.25187451903895,0,3,13,2
17.346642589771722,0,2,14,2
20.803384479330063,0,1,15,2
34.47424873021849,0,0,16,2
