t,S,I,R,run_id
0.0,15,1,0,1
0.04712000476318847,14,2,0,1
0.10812299262117936,13,3,0,1
0.11608526168267207,12,4,0,1
0.17496738004469226,11,5,0,1
0.19044561386022518,10,6,0,1
0.2327835547680104,9,7,0,1
0.2551506945666845,8,8,0,1
0.27594577138923504,7,9,0,1
0.3446522089278875,6,10,0,1
0.3544218432162971,5,11,0,1
0.3940848126458455,4,12,0,1
0.44405460286601184,3,13,0,1
0.4608683377562069,3,12,1,1
0.4740501064568658,2,13,1,1
0.4878726621192576,1,14,1,1
0.7381285894601937,1,13,2,1
0.7885016645798536,0,14,2,1
0.8309232977126376,0,13,3,1
0.8958420335533983,0,12,4,1
1.3704583165638462,0,11,5,1
1.791429951983516,0,10,6,1
1.810481920652264,0,9,7,1
1.8792430382531111,0,8,8,1
2.4519419446984707,0,7,9,1
2.6031969021744223,0,6,10,1
2.649808287232056,0,5,11,1
3.382380768694539,0,4,12,1
3.600142726515685,0,3,13,1
5.707523095046978,0,2,14,1
6.655460736416131,0,1,15,1
6.941586613141309,0,0,16,1
0.0,15,1,0,2
0.016443901465992887,14,2,0,2
0.03013363244798068,14,1,1,2
0.03321647651612047,13,2,1,2
0.03795662594705931,12,3,1,2
0.08136208918492725,11,4,1,2
0.1089889661887233,10,5,1,2
0.2070254599072043,9,6,1,2
0.2078302872783505,8,7,1,2
0.20853400767976957,7,8,1,2
0.2541454112405228,6,9,1,2
0.27608388631027303,5,10,1,2
0.3766560078067335,4,11,1,2
0.3949124578335773,3,12,1,2
0.40311417925268367,2,13,1,2
0.433128478597934,1,14,1,2
0.43340200181400246,0,15,1,2
0.46010048231629774,0,14,2,2
0.5370293462232324,0,13,3,2
0.5810953050553647,0,12,4,2
1.1986762531311212,0,11,5,2
1.3674182142863365,0,10,6,2
1.6731559497300421,0,9,7,2
1.7736170334855739,0,8,8,2
1.9891227096425326,0,7,9,2
2.2496232043538713,0,6,10,2
3.1253049740123564,0,5,11,2
3.2516772514983594,0,4,12,2
3.3650637481593186,0,3,13,2
3.699530920961655,0,2,14,2
4.954717101984317,0,1,15,2
5.2392337197228835,0,0,16,2
