t,S,I,R,run_id
0.0,14,1,0,1
0.031110912752577005,13,2,0,1
0.03878648991436969,12,3,0,1
0.10801402621175518,11,4,0,1
0.251746780322104,10,5,0,1
0.273743686470421,9,6,0,1
0.2841126501474745,8,7,0,1
0.29804524922668035,8,6,1,1
0.41165240396832925,8,5,2,1
0.5894086163255914,7,6,2,1
0.6740095767825683,6,7,2,1
0.8548703102436265,6,6,3,1
0.9479864110055194,6,5,4,1
1.043654817844473,5,6,4,1
1.1250679278636155,4,7,4,1
1.3285411421252626,3,8,4,1
1.4320108790057569,2,9,4,1
1.5637461760079405,1,10,4,1
1.713607555792585,1,9,5,1
2.091182346618578,0,10,5,1
2.1217185616542675,0,9,6,1
2.1670007559969395,0,8,7,1
2.36387947107021,0,7,8,1
2.385391168325169,0,6,9,1
2.413739326641562,0,5,10,1
2.679180796809226,0,4,11,1
4.384942273860187,0,3,12,1
4.690830368433821,0,2,13,1
5.351349294852525,0,1,14,1
6.440468700479183,0,0,15,1
0.0,14,1,0,2
0.07051574160780551,13,2,0,2
0.09464902697245887,12,3,0,2
0.21066490255145603,11,4,0,2
0.2664726457946106,11,3,1,2
0.38046786259082777,10,4,1,2
0.40481215406319626,9,5,1,2
0.41079251960714985,8,6,1,2
0.46526828539752874,8,5,2,2
0.5600315946043521,7,6,2,2
0.731856390706372,7,5,3,2
1.0039924353666998,7,4,4,2
1.020364199304816,6,5,4,2
1.0870848134524504,5,6,4,2
1.2680814299456034,4,7,4,2
1.3551612905249177,4,6,5,2
1.8205847979442606,4,5,6,2
1.9373548794110205,4,4,7,2
2.010680611491943,4,3,8,2
2.3584533986688734,4,2,9,2
3.404985324173282,4,1,10,2
4.114233233154921,4,0,11,2
