t,S,I,R,run_id
0.0,11,1,0,1
0.2175248333231482,10,2,0,1
0.3776871846571616,10,1,1,1
0.48942404412165147,9,2,1,1
0.8083835514875993,9,1,2,1
0.8149713872306235,9,0,3,1
0.0,11,1,0,2
0.05670227315951555,10,2,0,2
0.32141017619580925,9,3,0,2
0.6145617341538065,8,4,0,2
0.786054635793344,7,5,0,2
0.9225276109243465,6,6,0,2
0.9245405354580831,5,7,0,2
1.1271202334155654,5,6,1,2
1.1626171229058855,5,5,2,2
1.1913272500989875,5,4,3,2
1.5478008906132235,5,3,4,2
1.6519781004365623,5,2,5,2
2.2532686261218515,5,1,6,2
2.4647225724612896,4,2,6,2
2.842948601549519,3,3,6,2
3.077791550769258,2,4,6,2
3.1751089363627587,2,3,7,2
4.046454079034482,1,4,7,2
4.100630335157833,1,3,8,2
4.766543757281742,1,2,9,2
5.407509565871193,1,1,10,2
6.402173667787436,1,0,11,2
