time,infector,infectee,run_id
0.0,,dc,1
0.49739354075067077,dc,xt,1
0.49863587383738106,dc,by,1
0.513082688534624,dc,vd,1
0.5189930227135169,by,bz,1
0.6707627330246848,vd,gv,1
0.6879598966411364,gv,oh,1
0.6941022804181094,by,qr,1
0.7075317645045978,vd,ks,1
0.7532687684922452,qr,zb,1
0.8045345690260827,zb,il,1
0.8100078400074731,il,qa,1
0.8586100261426759,gv,dv,1
0.9194457606284618,qr,mw,1
0.9468263514328649,vd,sq,1
0.9670441963147067,qa,oo,1
0.0,,bz,2
0.21536063458120333,bz,ks,2
0.24389962418179503,bz,oh,2
0.24673771356295926,ks,dc,2
0.40002220058700555,oh,gv,2
0.4156695068596416,oh,il,2
0.4284564462568564,gv,qr,2
0.46314557315862837,il,vd,2
0.5021841870293984,vd,qa,2
0.544125783799312,il,mw,2
0.6017035884400227,dc,sq,2
0.6158304422772352,il,oo,2
0.6912690409927686,vd,xt,2
0.7173927782264823,dc,dv,2
0.7245263429585337,bz,zb,2
0.8237207773165208,il,by,2
