t,S,I,R,run_id
0.0,15,1,0,1
0.2361437946658411,14,2,0,1
0.24974968477319182,13,3,0,1
0.24978414746463057,12,4,0,1
0.25851255320679967,11,5,0,1
0.28348983389305105,10,6,0,1
0.2914160720800167,9,7,0,1
0.2953429523252351,8,8,0,1
0.3441299770524655,7,9,0,1
0.3517533762394968,6,10,0,1
0.35702274201503065,5,11,0,1
0.3771703091333369,4,12,0,1
0.379840109520285,3,13,0,1
0.38632883451190403,2,14,0,1
0.4364334438117441,1,15,0,1
0.5077961457322026,0,16,0,1
0.6540869162104037,0,15,1,1
2.0237001794931575,0,14,2,1
2.1326060872142905,0,13,3,1
2.362920325044536,0,12,4,1
2.4837015983312174,0,11,5,1
2.6016248789062164,0,10,6,1
3.9850284142416235,0,9,7,1
4.729926029857753,0,8,8,1
5.445631379941115,0,7,9,1
6.277934464525625,0,6,10,1
7.173443783977161,0,5,11,1
9.202128233255202,0,4,12,1
9.776007409213358,0,3,13,1
11.811132090485081,0,2,14,1
14.40705472221115,0,1,15,1
21.50342283353147,0,0,16,1
0.0,15,1,0,2
0.06713698506819338,14,2,0,2
0.08767900399029235,13,3,0,2
0.10374117407217787,12,4,0,2
0.1158016829345882,11,5,0,2
0.13553243781683985,10,6,0,2
0.16718874102712192,9,7,0,2
0.17953034301813547,8,8,0,2
0.18038473171536662,7,9,0,2
0.24295801545034496,6,10,0,2
0.24534895489394734,5,11,0,2
0.30444400606490035,4,12,0,2
0.32329788771593837,3,13,0,2
0.32443133544550773,2,14,0,2
0.327555482948481,1,15,0,2
0.3534335027354906,0,16,0,2
0.38051351887127327,0,15,1,2
0.578114571728397,0,14,2,2
1.646833435591919,0,13,3,2
2.9383863583870475,0,12,4,2
3.849964691513118,0,11,5,2
4.252563811878337,0,10,6,2
5.010349541157222,0,9,7,2
5.441048595325173,0,8,8,2
7.35663781599526,0,7,9,2
8.23197794794727,0,6,10,2
10.58965226356051,0,5,11,2
11.519515155756478,0,4,12,2
12.972250030578833,0,3,13,2
14.253582660467622,0,2,14,2
25.631486218210725,0,1,15,2
41.64579180537275,0,0,16,2
