t,S,I,R,run_id
0.0,14,1,0,1
0.40805743891699314,13,2,0,1
0.5924847370610045,12,3,0,1
0.906362545858753,11,4,0,1
1.019274422987553,11,3,1,1
1.1984354268818527,10,4,1,1
1.2077943616153037,10,3,2,1
1.3970980839059752,9,4,2,1
1.5060652706274118,8,5,2,1
1.5510115116758507,8,4,3,1
1.7370784869129148,8,3,4,1
1.8231529903935857,7,4,4,1
1.936402236785952,7,3,5,1
1.9958998503780851,6,4,5,1
2.1712851713097465,5,5,5,1
2.297843720383596,5,4,6,1
2.402383959802896,5,3,7,1
3.1652732543666087,5,2,8,1
3.3563595502295263,5,1,9,1
7.421269580745263,5,0,10,1
0.0,14,1,0,2
0.33165349163110497,13,2,0,2
0.7574967272806242,12,3,0,2
0.7710805318920532,11,4,0,2
0.850591873419688,11,3,1,2
0.9857179337986294,10,4,1,2
0.9950331094479251,9,5,1,2
0.9957773986974644,8,6,1,2
1.090571692620089,7,7,1,2
1.157864197383896,6,8,1,2
1.2184534806411598,6,7,2,2
1.236230781679916,5,8,2,2
1.6041228307918258,4,9,2,2
1.6357738801692296,4,8,3,2
1.9066105114963943,4,7,4,2
2.0081926425464443,4,6,5,2
2.169548040760303,4,5,6,2
2.3029305763846026,4,4,7,2
2.311557153752339,4,3,8,2
2.6914877146590315,3,4,8,2
2.7118656145235422,3,3,9,2
2.715083231351487,2,4,9,2
2.742911583317711,1,5,9,2
3.1235163280395275,1,4,10,2
3.469078027454145,1,3,11,2
4.611325286603362,0,4,11,2
4.788200181270185,0,3,12,2
4.854849595329826,0,2,13,2
5.903444726512173,0,1,14,2
13.468429290807311,0,0,15,2
