t,S,I,R,run_id
0.0,14,1,0,1
0.18131183257369635,13,2,0,1
0.37948783510928624,12,3,0,1
0.3803357749230642,11,4,0,1
0.4550690307720681,10,5,0,1
0.46367308310301086,9,6,0,1
0.5123745980959233,8,7,0,1
0.5584459690640093,7,8,0,1
0.5588522095587776,6,9,0,1
0.5828661686161267,5,10,0,1
0.6690004194193385,4,11,0,1
0.7456575051920007,3,12,0,1
0.9068700806054308,3,11,1,1
1.1234619101615115,2,12,1,1
1.168249651535753,1,13,1,1
1.3043099153419775,0,14,1,1
1.7532252023122863,0,13,2,1
2.022537030857678,0,12,3,1
2.731406171462151,0,11,4,1
3.691442420730809,0,10,5,1
4.501651119492197,0,9,6,1
5.044186061984509,0,8,7,1
7.635521102191955,0,7,8,1
9.524059171154683,0,6,9,1
10.667625885424194,0,5,10,1
10.816212314667121,0,4,11,1
10.975607964774706,0,3,12,1
12.64649928868107,0,2,13,1
18.11315315367495,0,1,14,1
24.694449983186292,0,0,15,1
0.0,14,1,0,2
0.32299645020577983,13,2,0,2
0.3270041953860906,12,3,0,2
0.37102260539107645,11,4,0,2
0.5005389335394472,10,5,0,2
0.5277705475281735,10,4,1,2
0.529879938235653,9,5,1,2
0.6417729067345059,8,6,1,2
0.6809110734309844,7,7,1,2
0.6914998942499743,6,8,1,2
0.7857291106624029,5,9,1,2
0.9069943834434913,4,10,1,2
0.9765113209706574,3,11,1,2
1.0317883145425781,2,12,1,2
1.1565824462262089,1,13,1,2
1.525074096075926,0,14,1,2
2.692010125159185,0,13,2,2
2.9738530574851034,0,12,3,2
3.3658271033198495,0,11,4,2
3.4942798436898763,0,10,5,2
4.845940048800927,0,9,6,2
6.2660072180965125,0,8,7,2
7.228219398958007,0,7,8,2
8.595794436684603,0,6,9,2
10.162754669223881,0,5,10,2
11.939273326291115,0,4,11,2
14.611936488964279,0,3,12,2
17.172916614079927,0,2,13,2
17.81629237457745,0,1,14,2
38.99707600261745,0,0,15,2
