t,S,I,R,run_id
0.0,14,1,0,1
0.1956755956428546,13,2,0,1
0.25664734176107257,12,3,0,1
0.31232055674024095,11,4,0,1
0.318613619626502,10,5,0,1
0.3361562064811838,9,6,0,1
0.37645174784510044,8,7,0,1
0.3904597402382931,7,8,0,1
0.40590790537839416,6,9,0,1
0.43108557588014484,6,8,1,1
0.43627657152685484,5,9,1,1
0.5105377226590413,4,10,1,1
0.5247955323508858,3,11,1,1
0.5824329939721326,2,12,1,1
0.8169283225809925,2,11,2,1
0.8774553741806382,2,10,3,1
0.9113402929164276,2,9,4,1
0.9758650399510995,2,8,5,1
1.1734399874065455,2,7,6,1
1.8341332953657643,2,6,7,1
2.005952003037014,1,7,7,1
2.048402498203512,1,6,8,1
2.079173886975729,1,5,9,1
2.431553096862483,1,4,10,1
2.5344046310577752,0,5,10,1
2.9374443504754706,0,4,11,1
3.0307703784168702,0,3,12,1
3.0690978557861897,0,2,13,1
4.704821950018295,0,1,14,1
8.5146478842262,0,0,15,1
0.0,14,1,0,2
0.3451942683554965,13,2,0,2
0.5288633384141203,12,3,0,2
0.5328923026177474,11,4,0,2
0.7107623240465415,10,5,0,2
0.836315756367529,9,6,0,2
0.8439092514219334,8,7,0,2
0.8486844312499757,7,8,0,2
0.8938680200324199,6,9,0,2
0.9180306422329,5,10,0,2
0.9474736853211185,4,11,0,2
1.1157590641519692,4,10,1,2
1.1261324996581572,4,9,2,2
1.1970178895738335,3,10,2,2
1.3265394097135124,2,11,2,2
1.3583433711435555,1,12,2,2
1.5227573294856962,1,11,3,2
1.6740689342336017,1,10,4,2
1.7918243074209679,1,9,5,2
1.8938466937534886,0,10,5,2
1.9003272462969238,0,9,6,2
2.4670648490159355,0,8,7,2
2.9273590952401145,0,7,8,2
3.0944833834008745,0,6,9,2
3.275911796724734,0,5,10,2
3.409231769742974,0,4,11,2
3.480459055235587,0,3,12,2
4.453542158336246,0,2,13,2
5.283222201594393,0,1,14,2
5.797244216682643,0,0,15,2
