time,infector,infectee,run_id
0.0,,oo,1
0.7288212061388097,oo,oh,1
1.1199178887087418,oh,qr,1
1.1937584062657742,oh,vd,1
1.3807032498621297,oh,qa,1
1.8065014526436602,qa,dv,1
1.993162856523971,oo,mw,1
2.3270979911121303,oh,xt,1
2.3639409086847083,vd,gv,1
2.6493264636968052,xt,bz,1
2.7142394145663897,xt,by,1
2.765479229642534,gv,il,1
2.910659001888154,bz,zb,1
3.6344601685317386,bz,ks,1
4.058880447997444,il,sq,1
0.0,,gv,2
1.6743518858927713,gv,vd,2
3.4023328705034315,vd,sq,2
4.204434841265672,sq,il,2
5.52326863997749,il,dv,2
6.621425766302211,dv,qa,2
6.714278102262837,vd,oh,2
6.942641356593212,oh,oo,2
7.030257084779823,dv,qr,2
7.311519435394729,oo,xt,2
8.296345733024893,qr,ks,2
8.753830591717142,xt,bz,2
9.169414091490241,bz,zb,2
9.827184711139166,zb,mw,2
11.680100211442173,xt,by,2
