t,S,I,R,run_id
0.0,15,1,0,1
0.7714790315371385,14,2,0,1
1.0265841211847866,14,1,1,1
1.5805819170965107,14,0,2,1
0.0,15,1,0,2
1.9838794096262666,14,2,0,2
2.598748504141031,13,3,0,2
2.6865027661950434,12,4,0,2
2.7522530503284908,11,5,0,2
2.983565582604827,10,6,0,2
3.0551912538929615,9,7,0,2
3.2375925205887315,9,6,1,2
3.3788698240528707,8,7,1,2
3.667719502815359,7,8,1,2
3.7014569597211646,7,7,2,2
3.8923826211423957,6,8,2,2
3.9500180298245438,6,7,3,2
4.027047574738703,5,8,3,2
4.267359489473165,4,9,3,2
4.468180434333096,3,10,3,2
4.57681887990581,3,9,4,2
4.639362862930204,2,10,4,2
4.853681855175871,2,9,5,2
4.934405137141312,2,8,6,2
5.16919736743972,2,7,7,2
5.230608783655934,2,6,8,2
5.357054010428552,1,7,8,2
5.695354200257484,0,8,8,2
5.977339881829319,0,7,9,2
6.271053955838515,0,6,10,2
6.277253742988307,0,5,11,2
6.623077171974132,0,4,12,2
6.63391270219346,0,3,13,2
6.739356729300787,0,2,14,2
8.475388665025882,0,1,15,2
10.04349240192658,0,0,16,2
