time,infector,infectee,run_id
0.0,,xt,1
0.19047899011957636,xt,zb,1
0.3067819909442701,zb,oo,1
0.7089401430731881,oo,sq,1
0.9819020015417886,oo,mw,1
1.032759846059629,mw,qa,1
1.216105870941203,qa,qr,1
1.6481214309040026,mw,ks,1
2.024981399128577,sq,by,1
2.1086096601793987,sq,oh,1
3.6059948117459726,mw,bz,1
4.976013730293008,sq,vd,1
0.0,,xt,2
0.3839528004512287,xt,qa,2
0.6654761385680146,xt,zb,2
1.5142114820793329,zb,oo,2
1.5584743148815172,zb,vd,2
1.5980531206885826,oo,mw,2
1.6956418555047974,mw,bz,2
1.8041861193531055,vd,sq,2
1.934476637130309,mw,ks,2
2.4404039513978173,sq,by,2
2.4801161197269432,by,oh,2
