time,infector,infectee,run_id
0.0,,qr,1
0.4013900540899257,qr,oh,1
1.1594516415635439,oh,qa,1
1.2619597172692116,oh,oo,1
1.5015550266980529,oo,ks,1
1.514402700486741,qr,dv,1
1.8891044444330436,oo,xt,1
2.0185989047603465,xt,bz,1
2.7204706319618497,qa,zb,1
3.040497776008573,dv,il,1
3.1472543590833753,xt,by,1
3.184810398144653,il,sq,1
3.1918196377813537,oo,mw,1
3.499928719660777,sq,vd,1
4.054276820194854,vd,gv,1
0.0,,ks,2
0.2440262248150435,ks,bz,2
0.528154475841775,ks,oo,2
0.8915079330556542,bz,xt,2
0.9290631944907451,xt,oh,2
1.2538517513811676,bz,dv,2
1.2789861156755784,oh,qa,2
1.4828774509342542,bz,zb,2
1.6217693719646384,oo,mw,2
1.7384910515594998,oh,qr,2
1.8709654750988511,oh,vd,2
2.1868286127571728,xt,by,2
2.1888732811350944,vd,sq,2
2.3570557914561525,vd,gv,2
3.627133154271873,sq,il,2
