time,infector,infectee,run_id
0.0,,dc,1
0.04712000476318847,dc,vd,1
0.10812299262117936,dc,by,1
0.11608526168267207,by,bz,1
0.17496738004469226,by,mw,1
0.19044561386022518,vd,xt,1
0.2327835547680104,vd,qr,1
0.2551506945666845,by,il,1
0.27594577138923504,mw,zb,1
0.3446522089278875,bz,ks,1
0.3544218432162971,bz,gv,1
0.3940848126458455,xt,qa,1
0.44405460286601184,bz,dv,1
0.4740501064568658,bz,oo,1
0.4878726621192576,dv,sq,1
0.7885016645798536,xt,oh,1
0.0,,qa,2
0.016443901465992887,qa,oh,2
0.03321647651612047,oh,gv,2
0.03795662594705931,oh,dc,2
0.08136208918492725,dc,zb,2
0.1089889661887233,zb,ks,2
0.2070254599072043,gv,by,2
0.2078302872783505,by,mw,2
0.20853400767976957,oh,dv,2
0.2541454112405228,by,vd,2
0.27608388631027303,vd,xt,2
0.3766560078067335,vd,qr,2
0.3949124578335773,qr,oo,2
0.40311417925268367,xt,il,2
0.433128478597934,qr,sq,2
0.43340200181400246,oh,bz,2
