t,S,I,R,run_id
0.0,14,1,0,1
0.6065879960141763,13,2,0,1
0.625659765929914,12,3,0,1
0.7555244285838619,11,4,0,1
0.8089218861590914,10,5,0,1
0.8262929426096911,9,6,0,1
0.907392847803805,8,7,0,1
0.9118798747503096,7,8,0,1
0.9500962137784715,6,9,0,1
1.155537167137008,5,10,0,1
1.5021184674268693,4,11,0,1
1.8859415758082612,3,12,0,1
2.0546956358892,3,11,1,1
2.2460176334421815,2,12,1,1
2.252814257818312,1,13,1,1
2.2665845252546024,0,14,1,1
3.2154368211796256,0,13,2,1
4.369737311680708,0,12,3,1
5.05142963991709,0,11,4,1
5.257193104618227,0,10,5,1
6.594511360548108,0,9,6,1
6.745259018993931,0,8,7,1
9.564443875371504,0,7,8,1
9.583348072034212,0,6,9,1
11.32347203751056,0,5,10,1
11.465408660968489,0,4,11,1
13.235122665416096,0,3,12,1
15.452135902675597,0,2,13,1
19.008652936550433,0,1,14,1
25.708818192987977,0,0,15,1
0.0,14,1,0,2
0.23709568466241115,13,2,0,2
0.4323160022622534,12,3,0,2
0.6805609457764903,11,4,0,2
0.7730211792317122,10,5,0,2
1.1062651321512094,9,6,0,2
1.1493467906015797,8,7,0,2
1.1706395598969799,7,8,0,2
1.1927214006017215,6,9,0,2
1.372040680662143,5,10,0,2
1.476065028530049,4,11,0,2
1.600917128559972,3,12,0,2
1.6173353149587544,3,11,1,2
1.7893659369220254,2,12,1,2
2.045117497625602,2,11,2,2
2.1023533892423063,1,12,2,2
2.1125032175109184,0,13,2,2
5.686657505468229,0,12,3,2
5.8184110767778146,0,11,4,2
7.301887193996778,0,10,5,2
8.83493363734353,0,9,6,2
9.179381795469661,0,8,7,2
9.836053982604302,0,7,8,2
10.994570450110139,0,6,9,2
12.265914297623318,0,5,10,2
13.876925340859565,0,4,11,2
18.162780176446898,0,3,12,2
21.461151128662472,0,2,13,2
43.789303736940745,0,1,14,2
68.16709132891691,0,0,15,2
