t,S,I,R,run_id
0.0,14,1,0,1
0.4013900540899257,13,2,0,1
1.1594516415635439,12,3,0,1
1.2619597172692116,11,4,0,1
1.5015550266980529,10,5,0,1
1.514402700486741,9,6,0,1
1.8891044444330436,8,7,0,1
2.0185989047603465,7,8,0,1
2.295721066013736,7,7,1,1
2.594162436584256,7,6,2,1
2.7204706319618497,6,7,2,1
3.040497776008573,5,8,2,1
3.1472543590833753,4,9,2,1
3.184810398144653,3,10,2,1
3.1918196377813537,2,11,2,1
3.499928719660777,1,12,2,1
4.054276820194854,0,13,2,1
4.421767444319131,0,12,3,1
4.479847362700158,0,11,4,1
4.569136604104913,0,10,5,1
4.624942287624089,0,9,6,1
5.290410942141761,0,8,7,1
7.352948994905114,0,7,8,1
7.859439134867183,0,6,9,1
8.235278974279861,0,5,10,1
9.560966077214992,0,4,11,1
11.805306489154848,0,3,12,1
12.84691958081323,0,2,13,1
18.321444124248288,0,1,14,1
25.11476296892733,0,0,15,1
0.0,14,1,0,2
0.2440262248150435,13,2,0,2
0.528154475841775,12,3,0,2
0.8568289276738782,12,2,1,2
0.8915079330556542,11,3,1,2
0.9290631944907451,10,4,1,2
1.2538517513811676,9,5,1,2
1.2789861156755784,8,6,1,2
1.4828774509342542,7,7,1,2
1.6217693719646384,6,8,1,2
1.7384910515594998,5,9,1,2
1.8709654750988511,4,10,1,2
2.1868286127571728,3,11,1,2
2.1888732811350944,2,12,1,2
2.3570557914561525,1,13,1,2
2.5141746485148526,1,12,2,2
3.627133154271873,0,13,2,2
4.219504292926898,0,12,3,2
4.3665886158994445,0,11,4,2
4.451142871463503,0,10,5,2
7.681535574587198,0,9,6,2
9.20172517461146,0,8,7,2
10.928286425936328,0,7,8,2
13.477932572354048,0,6,9,2
15.319404359151463,0,5,10,2
16.936469356707796,0,4,11,2
20.075640157383393,0,3,12,2
22.503905597116283,0,2,13,2
36.660807316408984,0,1,14,2
91.09988397185681,0,0,15,2
