time,infector,infectee,run_id
0.0,,sq,1
0.03192526305361476,sq,zb,1
0.19682160159361095,sq,vd,1
0.3365699881030555,zb,mw,1
0.34609476605323425,mw,oh,1
0.3606983047414579,mw,il,1
0.39163855498592465,zb,bz,1
0.41626493428456435,oh,dv,1
0.4207472865829368,oh,qr,1
0.48542996855883924,mw,qa,1
0.556373039337086,oh,by,1
0.7353760588679559,vd,gv,1
0.8891361040242367,bz,ks,1
0.9024210462120285,by,xt,1
0.9599263295995819,oh,oo,1
0.0,,vd,2
0.1681659693520426,vd,oh,2
0.3299619461919291,vd,gv,2
0.3772690134930573,oh,by,2
0.39707444962811533,oh,mw,2
0.4316542259884516,gv,dv,2
0.49766926125447064,mw,bz,2
0.5588797062232511,oh,xt,2
0.6305053408788164,mw,zb,2
0.8156118967543537,dv,qa,2
0.8418092540266194,oh,oo,2
0.9247518489684519,oh,qr,2
1.1343610043593584,qa,il,2
1.1963020950153858,vd,sq,2
1.2944466648507362,qa,ks,2
