t,S,I,R,run_id
0.0,14,1,0,1
0.7893980638595047,13,2,0,1
0.9030955920339901,12,3,0,1
1.4194258069357772,12,2,1,1
2.2737750049616996,11,3,1,1
4.0936988445722164,11,2,2,1
4.44169495255157,10,3,2,1
4.620438784828425,9,4,2,1
4.639418094208003,8,5,2,1
5.027042105873467,7,6,2,1
5.052050608397885,6,7,2,1
6.374641977234402,5,8,2,1
6.430271832169529,4,9,2,1
6.442712160464466,3,10,2,1
7.008610770537867,3,9,3,1
7.151190750307803,2,10,3,1
7.9425632999265305,1,11,3,1
8.929329675650953,1,10,4,1
10.21622623900114,1,9,5,1
11.518649811857657,1,8,6,1
14.649630380138468,0,9,6,1
15.23570610814957,0,8,7,1
15.353121463779155,0,7,8,1
15.807265600554334,0,6,9,1
18.53005103310007,0,5,10,1
19.63678254921091,0,4,11,1
21.067461670272053,0,3,12,1
21.308795574865833,0,2,13,1
22.29788670696819,0,1,14,1
24.34629297510406,0,0,15,1
0.0,14,1,0,2
1.0998183320932264,13,2,0,2
2.0569147864995725,12,3,0,2
2.2009440168192054,11,4,0,2
3.0484162265638988,10,5,0,2
3.29716600538781,9,6,0,2
3.5619598593467154,8,7,0,2
4.023667406569534,8,6,1,2
4.050796447020649,7,7,1,2
4.051008438646812,7,6,2,2
4.313521016210893,6,7,2,2
4.472301254585478,6,6,3,2
4.716817302658571,5,7,3,2
5.9767415603309395,4,8,3,2
6.0724756996570655,3,9,3,2
6.083678052055775,3,8,4,2
7.179864848974666,3,7,5,2
7.313427042092521,2,8,5,2
7.363587950507752,1,9,5,2
8.119221046847626,1,8,6,2
8.685978583577493,1,7,7,2
10.493858475691972,1,6,8,2
10.869947820640869,0,7,8,2
15.831526101292212,0,6,9,2
16.95731897208942,0,5,10,2
17.637315953515667,0,4,11,2
24.465487695202533,0,3,12,2
26.497703130565778,0,2,13,2
52.919617312124444,0,1,14,2
80.9661957078114,0,0,15,2
