time,infector,infectee,run_id
0.0,,oh,1
0.7893980638595047,oh,il,1
0.9030955920339901,il,ks,1
2.2737750049616996,oh,xt,1
4.44169495255157,xt,bz,1
4.620438784828425,bz,zb,1
4.639418094208003,bz,qr,1
5.027042105873467,bz,oo,1
5.052050608397885,oh,mw,1
6.374641977234402,mw,gv,1
6.430271832169529,zb,by,1
6.442712160464466,zb,vd,1
7.151190750307803,oh,qa,1
7.9425632999265305,qr,dv,1
14.649630380138468,vd,sq,1
0.0,,vd,2
1.0998183320932264,vd,sq,2
2.0569147864995725,vd,ks,2
2.2009440168192054,vd,oo,2
3.0484162265638988,oo,oh,2
3.29716600538781,vd,mw,2
3.5619598593467154,sq,bz,2
4.050796447020649,bz,dv,2
4.313521016210893,oh,zb,2
4.716817302658571,bz,xt,2
5.9767415603309395,oh,qr,2
6.0724756996570655,oh,il,2
7.313427042092521,dv,by,2
7.363587950507752,xt,gv,2
10.869947820640869,oh,qa,2
