t,S,I,R,run_id
0.0,14,1,0,1
0.3052782691734055,13,2,0,1
0.9089924927329903,12,3,0,1
1.228342350900463,11,4,0,1
1.3736688639543442,10,5,0,1
1.5954270903673629,9,6,0,1
1.6875413402837165,8,7,0,1
1.7211365431751342,7,8,0,1
1.8078861232142676,7,7,1,1
1.8664096977339655,6,8,1,1
2.0258179808814547,6,7,2,1
2.027403862297207,5,8,2,1
2.077655194072,4,9,2,1
2.1108692868803214,3,10,2,1
2.3087519656814965,2,11,2,1
2.8456880180915394,1,12,2,1
3.1356002777266347,1,11,3,1
3.306050679584777,1,10,4,1
3.5357736233095434,0,11,4,1
3.5803966168630175,0,10,5,1
3.5870557096099684,0,9,6,1
8.211800261212076,0,8,7,1
8.516884804433811,0,7,8,1
8.700737747058886,0,6,9,1
11.564929946108506,0,5,10,1
14.464939454228416,0,4,11,1
16.617106305991808,0,3,12,1
20.571834783259057,0,2,13,1
23.51625067920758,0,1,14,1
25.193479457742075,0,0,15,1
0.0,14,1,0,2
0.08594622633924945,13,2,0,2
0.11721336669262991,12,3,0,2
0.32346151759142494,11,4,0,2
0.3880606309011465,10,5,0,2
0.4176292506056216,9,6,0,2
0.4272920077523795,8,7,0,2
0.4459423900185575,7,8,0,2
0.6045667465158497,6,9,0,2
0.6912211882590515,5,10,0,2
0.706413578282349,4,11,0,2
0.8591098248657807,3,12,0,2
0.9550381074496652,2,13,0,2
0.9621978051157851,1,14,0,2
0.9903538931720052,0,15,0,2
1.6036762162152876,0,14,1,2
1.6499689733619363,0,13,2,2
3.167918237944992,0,12,3,2
3.7503499010118424,0,11,4,2
4.775633807131802,0,10,5,2
6.293536327238035,0,9,6,2
6.389789605980244,0,8,7,2
7.5381491729184456,0,7,8,2
7.771921222684277,0,6,9,2
8.173817926489205,0,5,10,2
9.470794312317855,0,4,11,2
11.824620637565191,0,3,12,2
15.368526843541455,0,2,13,2
16.195058839734134,0,1,14,2
52.13422368073449,0,0,15,2
