t,S,I,R,run_id
0.0,15,1,0,1
0.279405716829667,14,2,0,1
0.45741472818039536,14,1,1,1
1.9952326756895813,13,2,1,1
2.5180992745087893,13,1,2,1
2.6193237904572477,12,2,2,1
3.0770454566742713,11,3,2,1
3.1977857984302314,10,4,2,1
3.26376703702097,9,5,2,1
3.3766971586985863,8,6,2,1
3.6988880761756535,7,7,2,1
3.7723949396765972,7,6,3,1
3.792636204103394,6,7,3,1
3.9557180951303756,6,6,4,1
3.9883182154255077,5,7,4,1
4.0307737302416315,4,8,4,1
4.182402917081624,3,9,4,1
4.220745082335492,2,10,4,1
4.43733341519672,1,11,4,1
4.838523328852171,0,12,4,1
5.3216119390731205,0,11,5,1
5.392062201403663,0,10,6,1
5.54004142593695,0,9,7,1
5.915672815386576,0,8,8,1
7.472559598503663,0,7,9,1
8.078117386128826,0,6,10,1
15.21931425347477,0,5,11,1
15.906601725557374,0,4,12,1
16.555880733254668,0,3,13,1
16.94512960433487,0,2,14,1
41.42625411049199,0,1,15,1
52.87814509081626,0,0,16,1
0.0,15,1,0,2
1.4504063960842013,14,2,0,2
2.0358792334618467,14,1,1,2
2.4364857029747067,13,2,1,2
2.573690428903008,12,3,1,2
2.650722979966602,11,4,1,2
2.7594501991116194,10,5,1,2
2.9160159840123785,9,6,1,2
2.950103315052111,9,5,2,2
2.9868136494810433,8,6,2,2
3.2010115885584987,7,7,2,2
3.4040031472199845,6,8,2,2
3.459245205247302,5,9,2,2
4.142642965942407,4,10,2,2
4.515027635147281,3,11,2,2
4.615286476058712,2,12,2,2
5.33404040032917,1,13,2,2
6.018196126911606,0,14,2,2
6.44718449712146,0,13,3,2
6.4735367277564935,0,12,4,2
7.48205836490737,0,11,5,2
7.521919679318062,0,10,6,2
7.857976106194536,0,9,7,2
9.452707307455569,0,8,8,2
10.542311534448054,0,7,9,2
12.277166171408483,0,6,10,2
13.544116332376703,0,5,11,2
13.633915843342972,0,4,12,2
20.91749269645436,0,3,13,2
25.208887398430583,0,2,14,2
39.320504081087094,0,1,15,2
39.35658144526005,0,0,16,2
