t,S,I,R,run_id
0.0,11,1,0,1
0.514994528471343,10,2,0,1
6.921062100476462,9,3,0,1
7.569096331540669,8,4,0,1
9.170993885122886,7,5,0,1
11.70086248951408,7,4,1,1
12.183462399807372,6,5,1,1
14.065721110565539,5,6,1,1
14.445476078017597,5,5,2,1
15.30829730633739,4,6,2,1
16.475363885574136,3,7,2,1
17.359416990059273,3,6,3,1
17.98519588149459,2,7,3,1
18.347709308337127,2,6,4,1
18.799630431036736,2,5,5,1
19.765480559349136,1,6,5,1
20.6470210188977,1,5,6,1
21.096879466316267,1,4,7,1
21.837855786237796,0,5,7,1
22.451327751848,0,4,8,1
22.706123057835637,0,3,9,1
27.876001778039083,0,2,10,1
30.72699168065288,0,1,11,1
35.00409817556675,0,0,12,1
0.0,11,1,0,2
1.019664210666236,11,0,1,2
