time,infector,infectee,run_id
0.0,,il,1
0.19795862756880517,il,by,1
0.205888740831033,il,oo,1
0.32300518082327734,il,vd,1
0.33642501059497326,by,zb,1
0.35862310484329857,il,oh,1
0.38644185852425184,vd,mw,1
0.3970858783243904,il,dv,1
0.4617697187739992,oo,sq,1
0.48831543958413254,by,qr,1
0.49886773682327945,qr,xt,1
0.528237515203474,zb,ks,1
0.6326134034508571,zb,qa,1
0.6846145383680613,mw,bz,1
0.7769198895837655,mw,gv,1
0.0,,oh,2
0.011698025747770943,oh,mw,2
0.049580889691848117,oh,dv,2
0.14581183927424102,mw,il,2
0.1883715128001172,mw,ks,2
0.24878745727222748,il,vd,2
0.26954592386002696,mw,zb,2
0.3115696598386378,zb,oo,2
0.334806972862827,vd,bz,2
0.3789300569171204,oh,qa,2
0.3970472509529303,il,by,2
0.42021503504178853,oo,sq,2
0.49613739252573674,il,xt,2
0.6089640651144943,xt,gv,2
1.5060510686712782,by,qr,2
